ID,Name,Localized Name,Temperature,Luminosity,Density,Viscosity,Placeable,Block ID,Block Class
1047,hydrogencyanide,氢氰酸,275,15,-10000,10,false,null,null
1048,molten.wood'sglass,熔融木玻璃,1615,0,1000,1000,false,null,null
1049,molten.hydroxide,氢氧化物,305,0,1000,10000,false,null,null
1050,molten.ammonium,铵,310,0,1000,10000,false,null,null
1051,molten.hydrogenchloridemix,氯化氢混合物,365,0,1000,10000,false,null,null
1052,molten.strontiumhydroxide,熔融氢氧化锶,815,0,1000,1000,false,null,null
1053,molten.aceticanhydride,乙酸酐,200,0,1000,10000,false,null,null
1054,molten.chloroaceticacid,一氯乙酸,335,0,1000,10000,false,null,null
1055,molten.dichloroaceticacid,二氯乙酸,285,0,1000,10000,false,null,null
1056,molten.trichloroaceticacid,三氯乙酸,330,0,1000,10000,false,null,null
1057,molten.chloroaceticmixture,氯乙酸混合物,315,0,1000,10000,false,null,null
1058,molten.sodiumcyanide,熔融氰化钠,835,0,1000,1000,false,null,null
1059,molten.calciumchloride,熔融氯化钙,835,0,1000,1000,false,null,null
1060,molten.cyanoaceticacid,熔融氰乙酸,340,0,1000,1000,false,null,null
1061,molten.solidacidcatalystmixture,固体酸催化剂混合物,265,0,1000,10000,false,null,null
1062,molten.copperiisulfate,熔融硫酸铜(II),865,0,1000,1000,false,null,null
1063,molten.copperiisulfatepentahydrate,熔融五水合硫酸铜(II),865,0,1000,1000,false,null,null
1064,molten.ethylcyanoacetate,氰乙酸乙酯,250,0,1000,10000,false,null,null
1065,molten.cyanoacrylatepolymer,氰基丙烯酸酯聚合物,250,0,1000,10000,false,null,null
1066,molten.ethylcyanoacrylatesuperglue,氰基丙烯酸乙酯(强力胶水),250,0,1000,10000,false,null,null
1067,molten.mutatedlivingsolder,突变活性焊料,75,0,1000,10000,false,null,null
1068,molten.thoriumtetrafluoride,四氟化钍,1355,0,1000,10000,false,null,null
1069,molten.thoriumhexafluoride,六氟化钍,1700,0,1000,10000,false,null,null
1070,molten.uraniumtetrafluoride,四氟化铀,865,0,1000,10000,false,null,null
1071,molten.uraniumhexafluoride,六氟化铀,595,0,1000,10000,false,null,null
1072,molten.berylliumfluoride,氟化铍,1080,0,1000,10000,false,null,null
1073,molten.lithiumfluoride,氟化锂,525,0,1000,10000,false,null,null
1074,molten.ammoniumbifluoride,氟化氢铵,400,0,1000,10000,false,null,null
1075,molten.berylliumhydroxide,氢氧化铍,1070,0,1000,10000,false,null,null
1076,molten.ammoniumtetrafluoroberyllate,氟铍酸铵,555,0,1000,10000,false,null,null
1077,neptuniumhexafluoride,六氟化镎,620,15,-10000,10,false,null,null
1078,technetiumhexafluoride,六氟化锝,1400,15,-10000,10,false,null,null
1079,seleniumhexafluoride,六氟化硒,410,15,-10000,10,false,null,null
1080,molten.sodiumfluoride,氟化钠,485,0,1000,10000,false,null,null
1081,molten.lithiumtetrafluoroberyllatelftb,四氟铍酸锂(LTFB),840,0,1000,10000,false,null,null
1082,molten.lftrfuel3,液态氟钍反应堆燃料3,840,0,1000,10000,false,null,null
1083,molten.lftrfuel2,液态氟钍反应堆燃料2,925,0,1000,10000,false,null,null
1084,molten.lftrfuel1,液态氟钍反应堆燃料1,865,0,1000,10000,false,null,null
1085,molten.burntreactorfueli,枯竭反应堆燃料 I,1130,0,1000,10000,false,null,null
1086,molten.burntreactorfuelii,枯竭反应堆燃料 II,1130,0,1000,10000,false,null,null
1087,molten.uraniumdepletedmoltensaltusalt,枯竭铀熔盐,1075,0,1000,10000,false,null,null
1088,molten.heliumspargedusalt,氦涤枯竭铀熔盐,1075,0,1000,10000,false,null,null
1089,molten.phosphorousuraniumhexafluoridepuf6,磷化六氟化铀(P-UF6),505,0,1000,10000,false,null,null
1090,molten.stablemoltensaltbase,稳定熔盐基,800,0,1000,10000,false,null,null
1091,molten.lftrfuelbase,液态氟钍反应堆基燃料,835,0,1000,10000,false,null,null
1092,molten.thoriumdepletedmoltensalttsalt,枯竭钍熔盐,940,0,1000,10000,false,null,null
1093,molten.thoriumberylliumdepletedmoltensalttbsalt,枯竭钍铍熔盐,985,0,1000,10000,false,null,null
1094,molten.fluorinespargedtsalt,氟涤枯竭钍熔盐,940,0,1000,10000,false,null,null
1095,molten.fluorinespargedtbsalt,氟涤枯竭钍铍熔盐,985,0,1000,10000,false,null,null
1096,molten.fluorinateduraniumhexafluoridefuf6,氟化六氟化铀(F-UF6),460,0,1000,10000,false,null,null
1097,molten.enrichednaquadahfuel,富集硅岩燃料,3495,0,1000,10000,false,null,null
1098,molten.naquadriafuel,超能硅岩燃料,5495,0,1000,10000,false,null,null
1099,nuclear.waste,核废水,1000,0,1000,10000,false,null,null
1100,zirconiumtetrafluoride,四氟化锆,500,0,1000,1000,false,null,null
1101,fluid.fertiliser,流体肥料,32,0,1000,1000,false,null,null
1102,fluid.un32fertiliser,流体肥料UN-32,24,0,1000,1000,false,null,null
1103,fluid.un18fertiliser,流体肥料UN-18,22,0,1000,1000,false,null,null
1104,fluid.raisinjuice,葡萄汁,2,0,1000,1000,false,null,null
1105,mobessence,怪物精华液,0,0,1000,1000,false,null,null
1106,fluid.coalgas,煤气,500,0,1000,1000,false,null,null
1107,fluid.ethylbenzene,乙苯,136,0,1000,1000,false,null,null
1108,fluid.anthracene,蒽,340,0,1000,1000,false,null,null
1109,fluid.coaltaroil,煤焦油,240,0,1000,1000,false,null,null
1110,fluid.sulfuriccoaltaroil,含硫煤焦油,240,0,1000,1000,false,null,null
1111,fluid.naphthalene,萘,115,0,1000,1000,false,null,null
1112,fluid.kerosene,煤油,233,0,1000,1000,false,null,null
1113,fluid.rp1fuel,RP-1火箭燃料,500,0,1000,1000,false,null,null
1114,fluid.nitrogentetroxide,四氧化二氮,261,0,1000,1000,false,null,null
1115,fluid.hydrazine,肼,275,0,1000,1000,false,null,null
1116,fluid.monomethylhydrazine,一甲基肼,221,0,1000,1000,false,null,null
1117,fluid.ammoniumnitrateslurry,水合硝酸铵浆,450,0,1000,1000,false,null,null
1118,fluid.liquidhydrogen,液氢,14,0,1000,1000,false,null,null
1119,fluid.formaldehyde,甲醛,185,0,1000,1000,false,null,null
1120,fluid.rocketfuelmixa,H8N4C2O4火箭燃料,216,0,1000,1000,false,null,null
1121,fluid.rocketfuelmixb,Rp-1火箭燃料,250,0,1000,1000,false,null,null
1122,fluid.rocketfuelmixc,CN3H7O3火箭燃料,221,0,1000,1000,false,null,null
1123,fluid.rocketfuelmixd,密集肼火箭燃料,275,0,1000,1000,false,null,null
1124,fluid.burntlifbef2thf4uf4,枯竭铀钍复合氟化物熔盐,545,0,1000,1000,false,null,null
1125,fluid.burntlifbef2zrf4uf4,枯竭铀锆复合氟化物熔盐,520,0,1000,1000,false,null,null
1126,fluid.burntlifbef2zrf4u235,枯竭铀235复合氟化物熔盐,533,0,1000,1000,false,null,null
1127,fluid.impurelifbef2,含杂熔盐基,533,0,1000,1000,false,null,null
1128,fluid.geneticmutagen,遗传诱变剂,12,0,1000,1000,false,null,null
1129,fluid.raw.waste,动物粪便,207,0,1000,1000,false,null,null
1130,fluid.manure.slurry,粪浆,214,0,1000,1000,false,null,null
1131,fluid.fertile.manure.slurry,肥沃的粪浆,220,0,1000,1000,false,null,null
1132,mud.red.slurry,红色泥浆,207,0,1000,1000,false,null,null
1133,molten.teflon,熔融特氟龙,605,0,1000,1000,false,null,null
1134,nitrobenzene,硝基苯,278,0,1000,1000,false,null,null
1135,aniline,苯胺,266,0,1000,1000,false,null,null
1136,boricacid,硼酸,278,0,1000,1000,false,null,null
1137,polyurethane,聚氨酯,350,0,1000,1000,false,null,null
1138,cyclohexane,环己烷,207,0,1000,1000,false,null,null
1139,cyclohexanone,环己酮,207,0,1000,1000,false,null,null
1140,cadaverine,尸胺,207,0,1000,1000,false,null,null
1141,putrescine,腐胺,207,0,1000,1000,false,null,null
1142,fluid.2ethylanthraquinone,2-乙基蒽醌,415,0,1000,1000,false,null,null
1143,fluid.2ethylanthrahydroquinone,2-乙基蒽氢醌,415,0,1000,1000,false,null,null
1144,fluid.hydrogenperoxide,过氧化氢,150,0,1000,1000,false,null,null
1145,fluid.lithiumperoxide,过氧化锂,446,0,1000,1000,false,null,null
1146,carbondisulfide,二硫化碳,350,0,1000,1000,false,null,null
1147,froth.zincflotation,闪锌泡沫,207,0,1000,1000,false,null,null
1148,froth.copperflotation,黄铜泡沫,207,0,1000,1000,false,null,null
1149,froth.nickelflotation,镍泡沫,207,0,1000,1000,false,null,null
1150,froth.platinumflotation,铂泡沫,207,0,1000,1000,false,null,null
1151,froth.pentlanditeflotation,镍黄铁泡沫,207,0,1000,1000,false,null,null
1152,froth.redstoneflotation,红石泡沫,207,0,1000,1000,false,null,null
1153,froth.spessartineflotation,锰铝榴石泡沫,207,0,1000,1000,false,null,null
1154,froth.grossularflotation,钙铝榴石泡沫,207,0,1000,1000,false,null,null
1155,froth.almandineflotation,铁铝榴石泡沫,207,0,1000,1000,false,null,null
1156,froth.pyropeflotation,镁铝榴石泡沫,207,0,1000,1000,false,null,null
1157,froth.monaziteflotation,独居石泡沫,207,0,1000,1000,false,null,null
1158,pineoil,松油,207,0,1000,1000,false,null,null
1159,fluid.sludge,污泥,295,8,8196,3000,true,miscutils:miscutils_fluidBlockSludge,gtPlusPlus.core.block.general.fluids.BlockFluidSludge
1160,cryotheum,极寒之凛冰,-1200,0,1000,1000,true,miscutils:FluidCryotheum,gtPlusPlus.xmod.thermalfoundation.block.TF_Block_Fluid_Cryotheum
1161,pyrotheum,烈焰之炽焱,4000,0,1000,1000,true,miscutils:FluidPyrotheum,gtPlusPlus.xmod.thermalfoundation.block.TF_Block_Fluid_Pyrotheum
1162,hydrofluoricacid,工业氢氟酸,120,0,1000,1000,false,null,null
1163,sulfurousacid,亚硫酸,75,0,1000,1000,false,null,null
1164,sulfuricapatite,硫酸-磷灰石混合物,500,0,1000,1000,false,null,null
1165,hydrogenchloride,工业氯化氢,75,0,1000,1000,false,null,null
1166,sulfuriclithium,硫酸锂溶液,280,0,1000,1000,false,null,null
1167,lithiumhydroxide,氢氧化锂,500,0,1000,1000,false,null,null
1168,propionicacid,丙酸,200,0,1000,1000,false,null,null
1169,fermentation.base,发酵基,200,0,1000,1000,false,null,null
1170,ureamix,尿素混合物,200,0,1000,1000,false,null,null
1171,liquidresin,液态树脂,200,0,1000,1000,false,null,null
1172,butanol,丁醇,200,0,1000,1000,false,null,null
1173,binnie.growthmedium,培养基,300,0,1000,1000,false,null,null
1174,binnie.bacteria,细菌,300,0,1000,1000,false,null,null
1175,binnie.bacteriapoly,聚合菌,300,0,1000,1000,false,null,null
1176,binnie.dna.raw,原生 DNA,300,0,1000,1000,false,null,null
1177,binnie.bacteriavector,细菌质粒,300,0,1000,1000,false,null,null
1178,biofuel,生物燃料,300,0,600,2500,true,GalaxySpace:biofuel,galaxyspace.core.block.BlockBioFuel
1179,unknowwater,不明液体,300,0,400,3000,true,GalaxySpace:unknowwater,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockUnknowWater
1180,sludge,菌泥,300,2,1800,25000,true,ToxicEverglades:fluidSludge,gtPlusPlus.core.block.base.BlockBaseFluid
1181,pressurized_water,加压水,300,0,1000,1000,false,null,null
1182,moltenaeonsteel,熔融伊恩钢,1300,15,3000,6000,true,tinkersdefense:moltenaeonsteel,gmail.Lance5057.liquids.moltenAeonsteelFluid
1183,moltenqueensgold,熔融女王之金,1300,15,3000,6000,true,tinkersdefense:moltenQueensGold,gmail.Lance5057.liquids.moltenQueensGoldFluid
1184,moltendogbearium,熔融多格比合金,1300,15,3000,6000,true,tinkersdefense:moltenDogbearium,gmail.Lance5057.liquids.moltenDogbeariumFluid
1185,molten.bedrockiumingots,熔融基岩锭,1300,0,3000,6000,false,null,null
1186,molten.unstableingots,熔融不稳定金属锭,1300,0,3000,6000,false,null,null
1187,oilgc,GC石油,300,0,800,1500,false,null,null
1188,fuelgc,GC燃油,300,0,400,900,false,null,null
1189,fulvic acid,黄腐酸,300,0,1000,1000,false,null,null
1190,heated fulvic acid,热黄腐酸,720,0,1000,1000,false,null,null
1191,kerogen,油母质,300,0,1000,1000,false,null,null
1192,fluorecentddna,荧光DNA,300,0,1000,1000,false,null,null
1193,enzymessollution,酶溶液,300,0,1000,1000,false,null,null
1194,penicillin,青霉素,300,0,1000,1000,false,null,null
1195,polymerase,聚合酶,300,0,1000,1000,false,null,null
1196,saccharomycescerevisiaefluid,普通酵母菌液体,300,0,1000,1000,false,null,null
1197,saccharomycescerevisiaevarbayanusfluid,葡萄酒酵母菌液体,300,0,1000,1000,false,null,null
1198,saccharomycescerevisiaevarcerevisiaefluid,啤酒酵母菌液体,300,0,1000,1000,false,null,null
1199,escherichiakolifluid,大肠杆菌液体,300,0,1000,1000,false,null,null
1200,pseudomonasveroniifluid,石油厌氧菌液体,300,0,1000,1000,false,null,null
1201,saccharomycesescherichiafluid,通用酵母菌液体,300,0,1000,1000,false,null,null
1202,molten.astrium,熔融星辉,8500,15,1000,1000,false,null,null
1203,molten.astriuminfinity,熔融星极,12560,15,1000,1000,false,null,null
1204,molten.astriummagic,熔融星芒,7,0,1000,1000,false,null,null
1205,molten.primoium,熔融原石,7250,15,1000,1000,false,null,null
1206,molten.originium,熔融源石,8540,15,1000,1000,false,null,null
1207,astralfuelmki,星辉基燃料Mk-I,300,0,1000,1000,false,null,null
1208,astralfuelmkidepleted,星辉基燃料Mk-I(枯竭的),300,0,1000,1000,false,null,null
1209,astralcatalystbase,基础星辉催化剂,300,0,1000,1000,false,null,null
1210,astralcatalystbaseexcited,激发的基础星辉催化剂,300,0,1000,1000,false,null,null
1211,astralcatalystreforged,重铸星辉催化剂,300,0,1000,1000,false,null,null
1212,astralcatalystreforgedexcited,激发的重铸星辉催化剂,300,0,1000,1000,false,null,null
1213,astralresidue,星辉残余,300,0,1000,1000,false,null,null
1214,lapotronenhancedfluid,兰波顿聚能流体,300,0,1000,1000,false,null,null
1215,molten.superconductorfluxraw,熔融粗制超导通流,3,0,1000,1000,false,null,null
1216,superconductorflux,超导通流,300,0,1000,1000,false,null,null
1217,oganesson,鿫,300,0,-100,200,false,null,null
1218,molten.calcium,熔融钙,1115,1,1000,1000,false,null,null
1219,molten.bartimaeusnek,熔融BArTiMaEuSNeK,9001,15,1000,1000,false,null,null
1220,platinum concentrate,浓缩铂,300,0,1000,1000,false,null,null
1221,aqua regia,王水,300,0,1000,1000,false,null,null
1222,ammonium chloride,氯化铵,300,0,1000,1000,false,null,null
1223,palladium enriched ammonia,富钯氨,300,0,1000,1000,false,null,null
1224,sodium formate,甲酸钠,300,0,1000,1000,false,null,null
1225,formic acid,甲酸,300,0,1000,1000,false,null,null
1226,molten.potassium disulfate,熔融焦硫酸钾,1123,1,1000,1000,false,null,null
1227,rhodium sulfate,硫酸铑,300,0,-100,200,false,null,null
1228,rhodium sulfate solution,硫酸铑溶液,300,0,1000,1000,false,null,null
1229,calcium chloride,氯化钙,300,0,1000,1000,false,null,null
1230,ruthenium tetroxide,四氧化钌,300,0,1000,1000,false,null,null
1231,hot ruthenium tetroxide solution,热四氧化钌溶液,300,0,-100,200,false,null,null
1232,ruthenium tetroxide solution,四氧化钌溶液,300,0,1000,1000,false,null,null
1233,acidic osmium solution,酸性锇溶液,300,0,1000,1000,false,null,null
1234,osmium solution,锇溶液,300,0,1000,1000,false,null,null
1235,acidic iridium solution,酸性铱溶液,300,0,1000,1000,false,null,null
1236,rhodium salt solution,铑盐溶液,300,0,1000,1000,false,null,null
1237,rhodium filter cake solution,铑滤饼溶液,300,0,1000,1000,false,null,null
1238,molten.rhodium-plated palladium,熔融镀铑钯,4500,15,1000,1000,false,null,null
1239,molten.ruridit,熔融钌铱合金,4500,15,1000,1000,false,null,null
1240,molten.high durability compound steel,熔融高耐久性复合钢,9000,15,1000,1000,false,null,null
1241,molten.ademic steel,熔融硬钢,1800,5,1000,1000,false,null,null
1242,hexafluorosilicic acid,氟硅酸,300,0,1000,1000,false,null,null
1243,unformed fluorophlogopite,未定型氟金云母,300,0,1000,1000,false,null,null
1244,molten.magnesia,熔融氧化镁,300,0,1000,1000,false,null,null
1245,uranium based liquid fuel,铀基流体燃料,300,0,1000,1000,false,null,null
1246,uranium based liquid fuel (excited state),铀基流体燃料(激发态),300,0,1000,1000,false,null,null
1247,uranium based liquid fuel (depleted),铀基流体燃料(枯竭的),300,0,1000,1000,false,null,null
1248,thorium based liquid fuel,钍基流体燃料,300,0,1000,1000,false,null,null
1249,thorium based liquid fuel (excited state),钍基流体燃料(激发态),300,0,1000,1000,false,null,null
1250,thorium based liquid fuel (depleted),钍基流体燃料(枯竭的),300,0,1000,1000,false,null,null
1251,plutonium based liquid fuel,钚基流体燃料,300,0,1000,1000,false,null,null
1252,plutonium based liquid fuel (excited state),钚基流体燃料(激发态),300,0,1000,1000,false,null,null
1253,plutonium based liquid fuel (depleted),钚基流体燃料(枯竭的),300,0,1000,1000,false,null,null
1254,oxalate,草酸,300,0,1000,1000,false,null,null
1255,thorium nitrate,硝酸钍,300,0,1000,1000,false,null,null
1256,thorium tetrachloride,四氯化钍,300,0,1000,1000,false,null,null
1257,thorium tetrafluoride,四氟化钍,300,0,1000,1000,false,null,null
1258,thorium-232 tetrafluoride,四氟化钍-232,300,0,1000,1000,false,null,null
1259,molten.orundum,熔融合成玉,1123,1,1000,1000,false,null,null
1260,molten.atomic separation catalyst,熔融原子分离催化剂,5000,15,1000,1000,false,null,null
1261,molten.extremely unstable naquadah,熔融极不稳定硅岩,7000,15,1000,1000,false,null,null
1262,light naquadah fuel,轻质硅岩燃料,300,0,1000,1000,false,null,null
1263,heavy naquadah fuel,重质硅岩燃料,300,0,1000,1000,false,null,null
1264,naquadah gas,硅岩气,300,0,-100,200,false,null,null
1265,naquadah asphalt,硅岩沥青,300,0,1000,1000,false,null,null
1266,ether,乙醚,300,0,1000,1000,false,null,null
1267,antimony trichloride solution,三氯化锑溶液,300,0,1000,1000,false,null,null
1268,antimony pentachloride solution,五氯化锑溶液,300,0,1000,1000,false,null,null
1269,antimony pentachloride,五氯化锑,300,0,1000,1000,false,null,null
1270,antimony pentafluoride,五氟化锑,300,0,1000,1000,false,null,null
1271,fluoroantimonic acid,氟锑酸,300,0,1000,1000,false,null,null
1272,acid naquadah emulsion,酸性硅岩乳液,300,0,1000,1000,false,null,null
1273,naquadah emulsion,硅岩乳液,300,0,1000,1000,false,null,null
1274,naquadah solution,硅岩溶液,300,0,1000,1000,false,null,null
1275,naquadah based liquid fuel mki,硅岩基流体燃料-MkI,300,0,1000,1000,false,null,null
1276,naquadah based liquid fuel mki (depleted),硅岩基流体燃料-MkI(枯竭的),300,0,1000,1000,false,null,null
1277,naquadah based liquid fuel mkii,硅岩基流体燃料-MkII,300,0,1000,1000,false,null,null
1278,naquadah based liquid fuel mkii (depleted),硅岩基流体燃料-MkII(枯竭的),300,0,1000,1000,false,null,null
1279,naquadah based liquid fuel mkiii,硅岩基流体燃料-MkIII,300,0,1000,1000,false,null,null
1280,naquadah based liquid fuel mkiii (depleted),硅岩基流体燃料-MkIII(枯竭的),300,0,1000,1000,false,null,null
1281,naquadah based liquid fuel mkiv,硅岩基流体燃料-MkIV,300,0,1000,1000,false,null,null
1282,naquadah based liquid fuel mkiv (depleted),硅岩基流体燃料-MkIV(枯竭的),300,0,1000,1000,false,null,null
1283,naquadah based liquid fuel mkv,硅岩基流体燃料-MkV,300,0,1000,1000,false,null,null
1284,naquadah based liquid fuel mkv (depleted),硅岩基流体燃料-MkV(枯竭的),300,0,1000,1000,false,null,null
1285,naquadah based liquid fuel mkvi,硅岩基流体燃料-MkVI,300,0,1000,1000,false,null,null
1286,naquadah based liquid fuel mkvi (depleted),硅岩基流体燃料-MkVI(枯竭的),300,0,1000,1000,false,null,null
1287,molten.zn-th alloy,熔融锌钍合金,1123,1,1000,1000,false,null,null
1288,low quality naquadah emulsion,低纯硅岩乳液,300,0,1000,1000,false,null,null
1289,low quality naquadah solution,低纯硅岩溶液,300,0,1000,1000,false,null,null
1290,2-ethyl-1-hexanol,2-乙基己醇,300,0,1000,1000,false,null,null
1291,p-507,P-507,300,0,1000,1000,false,null,null
1292,naquadah-adamantium solution,硅岩-精金溶液,300,0,1000,1000,false,null,null
1293,naquadah-rich solution,高纯硅岩溶液,300,0,1000,1000,false,null,null
1294,fluorine-rich waste liquid,富氟废液,300,0,1000,1000,false,null,null
1295,waste liquid,废液,300,0,1000,1000,false,null,null
1296,enriched-naquadah-rich solution,高纯富集硅岩溶液,300,0,1000,1000,false,null,null
1297,naquadria-rich solution,高纯超能硅岩溶液,300,0,1000,1000,false,null,null
1298,low quality naquadria sulphate,低纯硫酸超能硅岩,300,0,1000,1000,false,null,null
1299,naquadah goo,硅岩粘浆,300,0,1000,1000,false,null,null
1300,enriched naquadah goo,富集硅岩粘浆,300,0,1000,1000,false,null,null
1301,naquadria goo,超能硅岩粘浆,300,0,1000,1000,false,null,null
1302,molten.zircaloy-4,熔融锆锡合金-4,2800,11,1000,1000,false,null,null
1303,molten.zircaloy-2,熔融锆锡合金-2,2800,11,1000,1000,false,null,null
1304,molten.incoloy-903,熔融耐热铬铁合金-903,3700,15,1000,1000,false,null,null
1305,molten.adamantium alloy,熔融精金合金,5500,15,1000,1000,false,null,null
1306,ethanol gasoline,乙醇汽油,300,0,1000,1000,false,null,null
1307,cyclopentadiene,环戊二烯,300,0,1000,1000,false,null,null
1308,iron ii chloride,氯化亚铁,300,0,1000,1000,false,null,null
1309,diethylamine,二乙胺,300,0,1000,1000,false,null,null
1310,impure ferrocene mixture,含杂二茂铁混合物,300,0,1000,1000,false,null,null
1311,ferrocene solution,二茂铁溶液,300,0,1000,1000,false,null,null
1312,ferrocene waste,二茂铁废水,300,0,1000,1000,false,null,null
1313,jet fuel no.3,航空煤油#3,300,0,1000,1000,false,null,null
1314,jet fuel a,航空煤油A,300,0,1000,1000,false,null,null
1315,molten.mar-m200 steel,熔融MAR-M200特种钢,5000,15,1000,1000,false,null,null
1316,molten.mar-ce-m200 steel,熔融MAR-Ce-M200特种钢,5000,15,1000,1000,false,null,null
1317,molten.lithium chloride,熔融氯化锂,1123,1,1000,1000,false,null,null
1318,molten.signalium,熔融信素,4000,15,1000,1000,false,null,null
1319,molten.lumiium,熔融流明,4000,15,1000,1000,false,null,null
1320,molten.artherium-sn,熔融阿瑟锡,6500,15,1000,1000,false,null,null
1321,molten.tanmolyium beta-c,熔融钛钼合金β-C,5300,15,1000,1000,false,null,null
1322,molten.dalisenite,熔融大力合金,8700,15,1000,1000,false,null,null
1323,molten.hikarium,熔融光素,5400,15,1000,1000,false,null,null
1324,molten.tairitsu,熔融对立合金,7400,15,1000,1000,false,null,null
1325,antimony pentafluoride solution,五氟化锑溶液,300,0,1000,1000,false,null,null
1326,molten.precious metals alloy,熔融稀有金属合金,10000,15,1000,1000,false,null,null
1327,molten.enriched naquadah alloy,熔融富集硅岩合金,11000,15,1000,1000,false,null,null
1328,molten.metastable oganesson,熔融亚稳态鿫,11000,15,1000,1000,false,null,null
1329,molten.shirabon,熔融调律源金,13000,15,1000,1000,false,null,null
1330,hafnium tetrachloride solution,四氯化铪溶液,300,0,1000,1000,false,null,null
1331,zirconium tetrachloride solution,四氯化锆溶液,300,0,1000,1000,false,null,null
1332,iodine,碘,300,0,-100,200,false,null,null
1333,muddy monazite rare earth solution,独居石稀土浊溶液,300,0,1000,1000,false,null,null
1334,diluted monazite rare earth mud,稀释独居石稀土泥浆,300,0,1000,1000,false,null,null
1335,diluted monazite sulfate,稀释硫酸独居石溶液,300,0,1000,1000,false,null,null
1336,nitrogenated monazite rare earth concentrate,浓缩氮化独居石稀土溶液,300,0,1000,1000,false,null,null
1337,nitric monazite leached concentrate,浓缩硝酸独居石浸出溶液,300,0,1000,1000,false,null,null
1338,ammonium nitrate solution,硝酸铵溶液,300,0,1000,1000,false,null,null
1339,seaweed concentrate,浓缩海藻溶液,300,0,1000,1000,false,null,null
1340,potassium permanganate solution,高锰酸钾溶液,300,0,1000,1000,false,null,null
1341,seaweed byproducts,海藻副产,300,0,1000,1000,false,null,null
1342,nitric-leached monazite mixture,硝酸独居石浸出混合物,300,0,1000,1000,false,null,null
1343,muddy bastnasite rare earth solution,氟碳镧铈稀土浊溶液,300,0,1000,1000,false,null,null
1344,sodiumfluorosilicate,氟硅酸钠,300,0,1000,1000,false,null,null
1345,steam-cracked bastnasite mud,蒸汽裂化氟碳镧铈泥浆,300,0,1000,1000,false,null,null
1346,conditioned bastnasite mud,调制氟碳镧铈泥浆,300,0,1000,1000,false,null,null
1347,diluted bastnasite mud,稀释氟碳镧铈泥浆,300,0,1000,1000,false,null,null
1348,filtered bastnasite mud,过滤氟碳镧铈泥浆,300,0,1000,1000,false,null,null
1349,nitrogenated bastnasite rarer earth oxides,氮化氟碳镧铈罕土氧化物,300,0,1000,1000,false,null,null
1350,bastnasite rarer earth oxide suspension,氟碳镧铈罕土氧化物悬浊液,300,0,1000,1000,false,null,null
1351,calcium fluoride,氟化钙,300,0,1000,1000,false,null,null
1352,molten.calcium fluoride,熔融氟化钙,1123,1,1000,1000,false,null,null
1353,tetrahydrofuran,四氢呋喃,300,0,1000,1000,false,null,null
1354,"1,4-butanediol","1,4-丁二醇",300,0,1000,1000,false,null,null
1355,"acidicised 1,4-butanediol","酸化1,4-丁二醇",300,0,1000,1000,false,null,null
1356,polytetrahydrofuran,聚四氢呋喃,300,0,1000,1000,false,null,null
1357,tungstophosphoric acid,磷钨酸,300,0,1000,1000,false,null,null
1358,toluene diisocyanate,甲苯二异氰酸酯,300,0,1000,1000,false,null,null
1359,dinitrotoluene,二硝基甲苯,300,0,1000,1000,false,null,null
1360,diaminotoluene,二氨基甲苯,300,0,1000,1000,false,null,null
1361,toluene tetramethyl diisocyanate,PTMEG橡胶粗胚,300,0,1000,1000,false,null,null
1362,molten.ptmeg elastomer,熔融PTMEG橡胶,600,0,1000,1000,false,null,null
1363,molten.potassium chlorate,熔融氯酸钾,1123,1,1000,1000,false,null,null
1364,diluted acetone,稀释丙酮,300,0,1000,1000,false,null,null
1365,muddy samarium rare earth solution,钐稀土浊液,300,0,1000,1000,false,null,null
1366,samarium rare earth mud,钐稀土泥浆,300,0,1000,1000,false,null,null
1367,diluted samarium rare earth solution,钐稀土稀释液,300,0,1000,1000,false,null,null
1368,molten.impure samarium chloride,熔融含杂氯化钐,1123,1,1000,1000,false,null,null
1369,chlorinated rare earth concentrate,氯化稀土浓缩液,300,0,1000,1000,false,null,null
1370,chlorinated rare earth enriched solution,氯化稀土富集液,300,0,1000,1000,false,null,null
1371,chlorinated rare earth diluted solution,氯化稀土稀释液,300,0,1000,1000,false,null,null
1372,lanthanum extracting nano resin,镧萃取纳米树脂,300,0,1000,1000,false,null,null
1373,filled lanthanum extracting nano resin,满溢的镧萃取纳米树脂,300,0,1000,1000,false,null,null
1374,praseodymium extracting nano resin,镨萃取纳米树脂,300,0,1000,1000,false,null,null
1375,filled praseodymium extracting nano resin,满溢的镨萃取纳米树脂,300,0,1000,1000,false,null,null
1376,cerium extracting nano resin,铈萃取纳米树脂,300,0,1000,1000,false,null,null
1377,filled cerium extracting nano resin,满溢的铈萃取纳米树脂,300,0,1000,1000,false,null,null
1378,neodymium extracting nano resin,钕萃取纳米树脂,300,0,1000,1000,false,null,null
1379,filled neodymium extracting nano resin,满溢的钕萃取纳米树脂,300,0,1000,1000,false,null,null
1380,promethium extracting nano resin,钷萃取纳米树脂,300,0,1000,1000,false,null,null
1381,filled promethium extracting nano resin,满溢的钷萃取纳米树脂,300,0,1000,1000,false,null,null
1382,samarium extracting nano resin,钐萃取纳米树脂,300,0,1000,1000,false,null,null
