Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger
TM,虚空要塞之刃,VoidMetalKatanaGTNH,ThaumiumKatanaGTNH,VOIDMETAL,,3,3,21xMetallum;18xTelum;15xVacuos;12xPraecantatio;9xMotus;6xPotentia;3xMortuus,,,
TM,魔力布匹杖端,CAP_cloth,CAP_gold;ENCHFABRIC,,,1,1,12xPraecantatio;9xPannus;6xSano;3xAlienis,,,
TM,魔法纤毛菇,MagicFunguarGTNH,TAINTEDMAGIC,,,1,1,15xGula;12xFames;9xLucrum;6xPraecantatio;3xHerba,,,
TM,虚空旅行者之靴,VoidWalkerBootsGTNH,TMELDRITCHMAJOR;BOOTSTRAVELLER,TAINTEDMAGIC;ShadowmetalGTNH,,2,2,21xTenebrae;18xTutamen;15xAlienis;12xPraecantatio;9xIter;6xAer;3xVolatus,,,
TM,法杖核心:腐化风暴,TaintFocusGTNH,EvilshardsGTNH;BOTTLETAINT;TAINTSHOVEL,,,2,2,18xVitium;15xAqua;12xLimus;9xAer;6xPraecantatio;3xPotentia,,,
TM,腐化铭刻,INSCRIPTIONTAINT,ThaumiumKatanaGTNH,INFUSION,,2,1,15xVitium;12xMetallum;9xCorpus;6xPraecantatio;3xPotentia,,,
TM,创世碎片,CreationShardGTNH,TMELDRITCHMAJOR;PRIMPEARL,,,5,5,21xAer;21xAqua;21xIgnis;21xTerra;21xOrdo;21xPerditio,,,
TM,法杖核心:魔力碎片,FocusShardGTNH,EvilshardsGTNH;FOCUSFIRE,,,1,1,18xMotus;15xVitreus;12xPraecantatio;9xAer;6xPerditio;3xOrdo,,,
TM,法杖核心:时间,FocusTimeGTNH,CreationShardGTNH;FOCUSPORTABLEHOLE;FOCUSFIRE,,,5,5,27xTempus;24xPraecantatio;21xAqua;18xIgnis;15xTerra;12xOrdo;9xPerditio;6xAer;3xPermutatio,,,
TM,血腥仿制,KnightRobesGTNH,ELDRITCHMINOR;CrimsonRobesGTNH,,,2,2,21xPannus;18xPermutatio;15xTutamen;12xAlienis;9xTenebrae;6xPraecantatio;3xMetallum,,,
TM,扭曲之木,WarpTreeGTNH,EvilshardsGTNH,ShadowmetalGTNH,,2,1,18xAlienis;15xTenebrae;12xVitium;9xArbor;6xPraecantatio;3xHerba,,,
TM,暗影金属,ShadowmetalGTNH,TAINTEDMAGIC,,,1,1,12xMetallum;9xPraecantatio;6xTenebrae;3xPotentia,,,
TM,法杖核心:邪术,EldritchFocusGTNH,CreationShardGTNH;FOCUSPORTABLEHOLE,ShadowmetalGTNH;EvilshardsGTNH,,2,2,18xAlienis;15xPerditio;12xAer;9xTenebrae;6xPotentia;3xIra,,,
TM,瓶装虚空血液,VoidsentGTNH,PraetorarmorGTNH,,,1,1,33xTenebrae;18xTutamen;15xVacuos;9xAuram;6xPraecantatio;3xAlienis,,,
TM,五阶升级:嗜血,BLOODLUSTUPGRADE,CrystalDaggerGTNH,FOCALMANIPULATION,,1,1,15xAqua;12xSano;9xTelum;6xPraecantatio;3xIra,,,
TM,虚空要塞套装,VoidFortressGTNH,TMELDRITCHMAJOR;VOIDMETAL;ARMORFORTRESS,ShadowmetalGTNH,,3,2,21xTutamen;18xVacuos;15xAlienis;12xTenebrae;9xVictus;6xCognitio;3xTerra,,,
TM,虚空旅行者符文护盾腰带,VoidSashGTNH,VoidWalkerBootsGTNH;RUNICARMOR;VOIDMETAL,TAINTEDMAGIC;ShadowmetalGTNH,,2,2,24xMetallum;21xVacuos;18xTutamen;15xPraecantatio;12xAlienis;9xTenebrae;6xIter;3xAer,,,
TM,火焰铭刻,INSCRIPTIONFIRE,ThaumiumKatanaGTNH,INFUSION;FOCUSFIRE,,1,1,15xIgnis;12xMetallum;9xLux;6xPraecantatio;3xPotentia,,,
TM,暗影揭示之护目镜,WarpedGogglesGTNH,ShadowmetalGTNH;GOGGLES,EvilshardsGTNH,,1,1,15xTutamen;12xAlienis;9xTenebrae;6xSensus;3xAer,,,
TM,血腥主教套装,PraetorarmorGTNH,KnightRobesGTNH,,,3,2,24xPannus;21xPermutatio;18xTutamen;15xAlienis;12xTenebrae;9xPraecantatio;6xMetallum;3xPotentia,,,
TM,法杖核心:腐化激波,FocusTaintedBlastGTNH,TaintFocusGTNH;FOCUSFIRE;ELDRITCHMINOR;FOCUSSHOCK,,,3,3,21xPraecantatio;18xVitium;18xMotus;12xAer;9xPerditio;6xTelum,,,
TM,暗影要塞套装,ShadowFortressArmorGTNH,VoidFortressGTNH,ShadowmetalGTNH,,5,5,24xTutamen;21xVacuos;18xAlienis;15xTenebrae;12xVictus;9xCognitio;6xTerra;3xSuperbia,,,
TM,血腥之刃,CrimsonBladeGTNH,PraetorarmorGTNH,,,3,2,18xPerditio;15xTelum;12xVacuos;9xTenebrae;6xMetallum;3xPotentia,,,
TM,凋零铭刻,INSCRIPTIONUNDEAD,ThaumiumKatanaGTNH,INFUSION;BATHSALTS,,2,2,15xSano;12xMetallum;9xExanimis;6xPraecantatio;3xPotentia,,,
TM,法杖核心:法师之锤,MaceFocusGTNH,ShadowmetalGTNH;FOCUSFIRE,TAINTEDMAGIC,,1,1,18xPerditio;15xTerra;12xPraecantatio;9xTelum;6xMetallum;3xCognitio,,,
TM,奥术分解机,ThaumicdisassemblerGTNH,TMELDRITCHMAJOR;VOIDMETAL,,,2,2,18xTelum;15xMetallum;12xInstrumentum;9xPraecantatio;6xAlienis;3xVitium,,,
TM,扭曲之木杖芯,ROD_warpwood_staff,ROD_warpwood,,,3,2,18xArbor;15xTenebrae;12xAlienis;9xPraecantatio;6xPotentia;3xInstrumentum,,,
TM,法杖核心:天气,FocusWeatherGTNH,CreationShardGTNH;FOCUSSHOCK;FOCUSFROST,,,5,5,27xVolatus;24xPraecantatio;21xAqua;18xIgnis;15xTerra;12xOrdo;9xPerditio;6xAer;3xTempestas,,,
TM,黑暗魔法,TAINTEDMAGIC,,,,0,0,,,,
TM,结晶血液,CrystalDaggerGTNH,TAINTEDMAGIC;ENCHFABRIC;ESSENTIACRYSTAL;VOIDMETAL,ShadowmetalGTNH,,2,1,18xTelum;15xIgnis;12xSano;9xFames;6xInfernus;3xLucrum,,,
TM,不平衡碎片,EvilshardsGTNH,TAINTEDMAGIC,,,1,1,15xInfernus;12xVitreus;9xPraecantatio;6xTenebrae;3xAlienis,,,
TM,血腥工艺,CrimsonRobesGTNH,CrystalDaggerGTNH;VOIDMETAL,TAINTEDMAGIC;ShadowClothGTNH,,1,1,18xPannus;15xPermutatio;12xTutamen;9xAlienis;6xTenebrae;3xPraecantatio,,,
TM,邪术启示录,TMELDRITCHMAJOR,,,,0,0,,,,
TM,虚空暗影揭示之护目镜,VoidgogglesGTNH,WarpedGogglesGTNH;VOIDMETAL,,,3,2,21xSensus;18xVacuos;15xPraecantatio;12xTenebrae;9xVitreus;6xAlienis;3xMetallum,,,
TM,暗影布匹杖端,CAP_shadowcloth,CAP_thaumium;ShadowClothGTNH,,,1,1,18xPraecantatio;15xPannus;12xTenebrae;9xVacuos;6xMetallum;3xAlienis,,,
TM,神秘要塞之刃,ThaumiumKatanaGTNH,ARMORFORTRESS,ShadowmetalGTNH,,2,1,18xMetallum;15xTelum;12xPraecantatio;9xMotus;6xPotentia;3xMortuus,,,
TM,创世,CREATION,,,,3,2,4xPraecantatio,,,
TM,扭曲之木杖柄,ROD_warpwood,WarpTreeGTNH;VOIDMETAL;VOIDMETAL;PRIMPEARL;ROD_primal_staff,ShadowmetalGTNH,,2,1,18xArbor;15xTenebrae;12xAlienis;9xPraecantatio;6xInstrumentum;3xTerra,,,
TM,暗影布匹,ShadowClothGTNH,ShadowmetalGTNH;ENCHFABRIC,,,1,1,15xPannus;12xTenebrae;9xPraecantatio;6xAer;3xTutamen,,,
TM,血腥布匹杖端,CAP_crimsoncloth,CrimsonRobesGTNH,CAP_cloth,,2,2,18xTenebrae;15xPraecantatio;12xPannus;9xSano;6xAqua;3xAlienis,,,
TM,暗影杖端,CAP_shadowmetal,CAP_shadowcloth;CAP_void;PRIMPEARL,,,4,4,21xMetallum;18xTenebrae;15xPraecantatio;12xAlienis;9xTerra;6xLucrum;3xCognitio,,,
TX,彗星之靴,CometsbootsGTNH,TXBOOTSTRAVELLER;FOCUSFROST;INFUSION,,,0,0,15xIter;12xAqua;9xGelum;6xMotus;3xPraecantatio,,,
TX,灵魂火盆,SoulbraizerGTNH,TXTALLOW;ELDRITCHMINOR;VOIDMETAL;INFUSION;SANESOAP,,,0,0,15xAuram;12xAlienis;9xTenebrae;6xMortuus;3xPraecantatio,,,
TX,亡灵杖芯,ROD_NECROMANCER_staff,TXROD_greatwood_staff,BraincureGTNH,,2,1,21xMortuus;18xInstrumentum;15xPerditio;12xAuram;9xSpiritus;6xExanimis;3xCognitio,,,
TX,注魔法附魔,TXINFUSIONENCHANTMENT,,,,0,0,,,,
TX,机械杖端,CAP_MECHANIST,TXCAP_thaumium;NODETAPPER2,,,0,0,15xAuram;12xMachina;9xPotentia;6xLucrum;3xInstrumentum,,,
TX,基础炼化学,TXBASICARTIFACE,,,,0,0,,,,
TX,寄生杖端,CAP_SOJOURNER,TXCAP_thaumium;WANDPED,,,0,0,15xAuram;12xPermutatio;9xPotentia;6xLucrum;3xInstrumentum,,,
TX,魔力油脂,TXTALLOW,,,,0,0,,,,
TX,附魔: 束缚,ENCHBINDING,TXINFUSIONENCHANTMENT;INFUSIONENCHANTMENT,,,1,1,15xVinculum;12xPerditio;9xIter;6xSuperbia;3xCognitio,,,
TX,附魔: 夜视,ENCHNIGHTVISION,TXINFUSIONENCHANTMENT;INFUSIONENCHANTMENT,,,1,1,15xSensus;12xLux;9xTenebrae;6xIgnis;3xCognitio,,,
TX,琥珀杖柄,ROD_AMBER,TXROD_greatwood,,,0,0,15xAuram;12xInstrumentum;9xPraecantatio;6xVinculum;3xVitreus,,,
TX,无尽之壶,UrnGTNH,TXINFUSION;ARCANEEAR,,,0,0,15xAqua;12xPraecantatio;9xVacuos;6xAlienis;3xLucrum,,,
TX,元化杖柄,ROD_TRANSMUTATION,TXROD_greatwood;TXBASICARTIFACE,TXINFUSION,,0,0,15xPermutatio;12xInstrumentum;9xPraecantatio;6xAlienis;3xTerra,,,
TX,元化杖芯,ROD_TRANSMUTATION_staff,TXROD_greatwood_staff;ROD_TRANSMUTATION;TXBASICARTIFACE,,,0,0,18xPermutatio;15xInstrumentum;12xPraecantatio;9xAlienis;6xTerra;3xArbor,,,
TX,奥法缰绳,TXHOVERHARNESS,,,,0,0,,,,
TX,附魔: 缴械,ENCHDISARM,TXINFUSIONENCHANTMENT;INFUSIONENCHANTMENT,,,1,1,15xVinculum;12xLimus;9xTelum;6xPraecantatio;3xCognitio,,,
TX,宏伟之木杖柄,TXROD_greatwood,,,,0,0,,,,
TX,腐化指环,TENTACLERING,TAINTBASICS,INFUSION;BraincureGTNH,,1,1,15xVitium;12xTelum;9xTutamen;6xAlienis;3xPraecantatio,,Thaumcraft.Taintacle,
TX,泯灭之罐,TrashjarGTNH,TXJARVOID;TXINFUSION;WARDEDARCANA;HUNGRYCHEST,,,1,1,15xPerditio;12xVacuos;9xFames;6xAlienis;3xPraecantatio,,,
TX,神秘复制器,ReplicatorGTNH,DISTILESSENTIA;TXINFUSION;TXDISTILESSENTIA;THAUMIUM,,,1,1,15xLucrum;12xFabrico;9xMachina;6xOrdo;3xPraecantatio,,,
TX,琥珀杖芯,ROD_AMBER_staff,TXROD_greatwood_staff,TXBASICARTIFACE,,0,0,18xVinculum;15xInstrumentum;12xPraecantatio;12xAlienis;6xAuram,,,
TX,浮空蜡烛,FloatingcandleGTNH,TXTALLOW,,,0,0,12xAer;9xPannus;6xPraecantatio;3xVolatus,,,
TX,魔法手杖,TXROD_greatwood_staff,,,,0,0,,,,
TX,罐子封蜡,JarsealGTNH,TALLOW;JARLABEL,,,0,0,18xVinculum;15xAlienis;12xPraecantatio;9xIter;6xTerra;3xAqua,,,
TX,灵魂坩埚,CrucsoulGTNH,TXDISTILESSENTIA;TXINFUSION,BraincureGTNH,,2,2,18xSpiritus;15xMortuus;12xFames;9xExanimis;6xTelum;3xAlienis,,,
TX,炼狱之壶,BurnGTNH,UrnGTNH,,,0,0,15xIgnis;12xPraecantatio;9xVacuos;6xAlienis;3xLucrum,,,
TX,冥想之缸,THINKTANK,RESEARCHER2;BraincureGTNH,INFUSION;INFUSION,,1,1,4xExanimis;8xCognitio;6xSensus;2xLucrum,,,
TX,纤细的捕梦网,DreamcatcherGTNH,TAINTBASICS,,,0,0,15xVitium;12xCognitio;9xInstrumentum;6xMetallum;3xPraecantatio,,,
TX,注魔,TXINFUSION,,,,0,0,,,,
TX,旅行者之靴,TXBOOTSTRAVELLER,TXINFUSION,,,0,0,,,,
TX,补给之符,TalismanfoodtGTNH,FleshcureGTNH;TXINFUSION,,,0,0,18xFames;15xPannus;12xMessis;9xSano;6xPermutatio;3xOrdo,,,
TX,腐肉炼制,FleshcureGTNH,TXTALLOW,,,0,0,15xPannus;12xTutamen;9xCorpus;6xPermutatio;3xAlienis,,,
TX,腐化,TAINTBASICS,,,,0,0,,,,
TX,虚空罐子,TXJARVOID,,,,0,0,,,,
TX,碎片指环,DiacountringsGTNH,TXBASICARTIFACE,,,0,0,12xVitreus;9xPraecantatio;6xLucrum;3xAlienis,,,
TX,源质蒸馏,TXDISTILESSENTIA,,,,0,0,,,,
TX,奥法加护腰带,StabilizerbeltGTNH,TXHOVERHARNESS;TXINFUSION,,,0,0,18xOrdo;15xTerra;12xIter;9xSuperbia;6xTutamen;3xPraecantatio,,,
TX,僵脑净化,BraincureGTNH,TXINFUSION;JARBRAIN;FleshcureGTNH,,,0,0,18xOrdo;15xCognitio;12xHumanus;9xExanimis;6xAlienis;3xPermutatio,,,
TX,神秘杖端,TXCAP_thaumium,,,,0,0,,,,
TX,流星之靴,MeteorbootsGTNH,TXBOOTSTRAVELLER;FOCUSFIRE;INFUSION,,,0,0,15xIter;12xIgnis;9xPotentia;6xVolatus;3xPraecantatio,,,
THAUMIC_MACHINA_CAT,认识,@CRIMSON_REALISATION,@CRIMSON_ASTRONOMY,@AURA_FIELD,,0,0,3xAlienis;12xAuram;6xTenebrae;9xPraecantatio;15xPotentia,,,
THAUMIC_MACHINA_CAT,"魔子,以及它是如何运作的",@VIS_CHARGE,@VIS_STUDIES,,,0,0,3xAlienis;12xAuram;6xPotentia;9xPerditio;15xPraecantatio,,,
THAUMIC_MACHINA_CAT,法杖强化基础,@WAND_AUGMENTATION,@WAND_STUDIES;MIRROR,INFUSION,,0,0,3xInstrumentum;6xPraecantatio;9xOrdo;12xMachina;15xPerditio,,,
THAUMIC_MACHINA_CAT,法杖稳定性,@WAND_STABILITY,@WAND_AUGMENTATION,,,0,0,3xPerditio;12xOrdo;6xInstrumentum;9xPraecantatio,,,
THAUMIC_MACHINA_CAT,灵气场,@AURA_FIELD,@NODAL_STUDIES;@VIS_STUDIES,,,0,0,3xAlienis;12xAuram;6xPotentia;9xVacuos;15xPraecantatio,,,
THAUMIC_MACHINA_CAT,法杖强化: 魔子缓存,@WAND_AUGMENTATION_CHARGE_BUFFER,@WAND_AUGMENTATION,,,0,0,3xInstrumentum;6xPraecantatio;12xPotentia;9xVacuos;15xTenebrae;18xAlienis,,,
THAUMIC_MACHINA_CAT,法杖强化: Vis隧道,@WAND_AUGMENTATION_VIS_CHANNEL,@WAND_AUGMENTATION,,,0,0,3xInstrumentum;6xPraecantatio;9xAqua;12xTenebrae;15xAlienis,,,
THAUMIC_MACHINA_CAT,法杖强化: 接触放能,@WAND_AUGMENTATION_CONTACT_DISCHARGE,@WAND_AUGMENTATION,@CRIMSON_WAND_AUGMENTATION,,3,2,3xInstrumentum;6xPraecantatio;12xPotentia;15xTenebrae;18xAlienis;21xTelum,,,
THAUMIC_MACHINA_CAT,血腥神秘学,@CRIMSON_THAUMATURGY,@CRIMSON_PHILOSOPHY,,,0,0,3xAlienis;12xInstrumentum;6xTenebrae;9xPraecantatio;15xOrdo,,,
THAUMIC_MACHINA_CAT,血腥天文学,@CRIMSON_ASTRONOMY,@CRIMSON_PHILOSOPHY,,,0,0,3xAlienis;12xAuram;6xTenebrae;9xVacuos;15xPraecantatio,,,
THAUMIC_MACHINA_CAT,Vis研究,@VIS_STUDIES,@VIS,,,0,0,3xAlienis;12xAuram;6xCognitio;9xPotentia;15xPraecantatio,,,
THAUMIC_MACHINA_CAT,法杖研究,@WAND_STUDIES,,@VIS_CHARGE,,0,0,3xPerditio;9xAuram;15xCognitio;12xOrdo;6xInstrumentum,,,
THAUMIC_MACHINA_CAT,天体场,@CRIMSON_CELESTIAL_FIELD,@CRIMSON_REALISATION,,,0,0,3xAlienis;12xAuram;6xTenebrae;9xPraecantatio;15xOrdo;18xVacuos,,,
THAUMIC_MACHINA_CAT,灵气和节点,@TMNODES,,,,0,0,,,,
THAUMIC_MACHINA_CAT,血腥教徒们的哲学,@CRIMSON_PHILOSOPHY,,,,0,0,,,,
THAUMIC_MACHINA_CAT,节点学研究,@NODAL_STUDIES,@TMNODES,,,0,0,3xAlienis;12xAuram;15xCognitio;15xPraecantatio,,,
THAUMIC_MACHINA_CAT,概念,@INFORMATION_CONCEPTS,,,,0,0,,,,
THAUMIC_MACHINA_CAT,血腥法杖强化,@CRIMSON_WAND_AUGMENTATION,@CRIMSON_THAUMATURGY,@WAND_AUGMENTATION,,0,0,3xAlienis;6xTenebrae;12xInstrumentum;9xPraecantatio;15xOrdo;18xMachina;21xCognitio,,,
THAUMIC_MACHINA_CAT,Vis,@VIS,@TMNODES,,,0,0,3xAlienis;9xAuram;6xPraecantatio,,,
THAUMICBOOTS,邪术天体,TB_Explorations_Tainted_Compat,TB_Explorations_Core;TB_Tainted_Core;TB_Core_Research,,,0,0,25xTabernus;25xCaelum;25xAlienis;15xPermutatio,,,
THAUMICBOOTS,人造与虚空之术法,TB_EMT_Tainted_Compat,TB_Tainted_Core;TB_EMT_Core;TB_Core_Research,,,0,0,25xTabernus;25xAlienis;25xPotentia;15xPermutatio,,,
THAUMICBOOTS,人造之术法,TB_EMT_Core,,,,0,0,25xTabernus;25xPotentia;15xPermutatio,,,
THAUMICBOOTS,神秘鞋匠,TB_Core_Research,THAUMIUM,,,0,0,10xTabernus;10xPermutatio,,,
THAUMICBOOTS,天体之术法,TB_Explorations_Core,,,,0,0,25xTabernus;25xCaelum;15xPermutatio,,,
THAUMICBOOTS,结合天体之术法,TB_Explorations_Compat,TB_Core_Research;TB_Explorations_Core,,,0,0,25xTabernus;25xCaelum;15xPermutatio,,,
THAUMICBOOTS,虚空之术法,TB_Tainted_Core,,,,0,0,25xTabernus;25xAlienis;15xPermutatio,,,
THAUMICBOOTS,季节之术法,TB_Seasonal_Boots,TB_Core_Research,,,0,0,25xTabernus;25xPermutatio;25xGelum;25xPraecantatio;25xPotentia,,,
THAUMICBOOTS,稳定的季节之术法,TB_Seasonal_Stabilized,TB_Seasonal_Boots,,,0,0,50xVinculum;25xVitreus;25xPermutatio;25xGelum;25xLux,,,
THAUMICBOOTS,人造与天体之术法,TB_Explorations_EMT_Compat,TB_Core_Research;TB_Explorations_Core;TB_EMT_Core,,,0,0,25xTabernus;25xCaelum;15xPotentia;15xPermutatio,,,
thaumicenergistics,源质谐振仓,thaumicenergistics.TEESSVIBCMBR,thaumicenergistics.TECORES,,,0,0,18xVitreus;15xMachina;12xPotentia;9xPraecantatio;6xMotus;3xAqua,,,
thaumicenergistics,傀儡核心:使用,thaumicenergistics.Pseudo.COREUSE,,,,0,0,,,,
thaumicenergistics,赛特斯石英复制,thaumicenergistics.TECERTUSDUPE,thaumicenergistics.Pseudo.ALCHEMICALDUPLICATION,ALCHEMICALDUPLICATION,,0,0,9xVitreus;6xPraecantatio;9xLucrum;3xPermutatio,1xgt.metaitem.01@8516,,
thaumicenergistics,奥术合成终端,thaumicenergistics.TEARCANETERM,thaumicenergistics.TERESEARCH,,,0,0,15xInstrumentum;12xFabrico;9xPotentia;6xMachina;3xVacuos,,,
thaumicenergistics,源质蒸馏,thaumicenergistics.Pseudo.DISTILESSENTIA,,,,0,0,,,,
thaumicenergistics,掌控魔力,thaumicenergistics.Pseudo.VISPOWER,,,,0,0,,,,
thaumicenergistics,元件显微学,thaumicenergistics.TECELLMICROSCOPE,thaumicenergistics.TERESEARCH,,,0,0,5xVacuos;5xPotentia;3xVitreus;3xMetallum,,,
thaumicenergistics,奥术装配室,thaumicenergistics.TEARCANEASSEMBLER,thaumicenergistics.TEVISINT;thaumicenergistics.Pseudo.SCEPTRE,thaumicenergistics.TEARCANETERM,,0,0,24xLucrum;21xFabrico;18xMachina;15xCognitio;12xPermutatio;9xAuram;6xPraecantatio;3xAqua,,,
thaumicenergistics,注魔供应器,thaumicenergistics.TEINFPROV,thaumicenergistics.TEIO;thaumicenergistics.Pseudo.MIRROR;thaumicenergistics.Pseudo.INFUSION,MIRROR;INFUSION,,0,0,21xPermutatio;18xMotus;15xSensus;12xMachina;9xPraecantatio;6xAlienis;3xSpiritus,,,
thaumicenergistics,法杖核心: AE扳手,thaumicenergistics.TEFOCUSWRENCH,thaumicenergistics.Pseudo.FOCUSFIRE,,,0,0,18xIgnis;15xAer;12xMachina;9xInstrumentum;6xPraecantatio;3xMetallum,,,
thaumicenergistics,数位化源质运输,thaumicenergistics.TEIO,thaumicenergistics.TECORES;thaumicenergistics.Pseudo.TUBEFILTER,TUBEFILTER,,0,0,18xMotus;15xMachina;12xMetallum;9xVitreus;6xAer;3xAqua,,,
thaumicenergistics,源质数位化,thaumicenergistics.TECORES,thaumicenergistics.TERESEARCH;thaumicenergistics.Pseudo.DISTILESSENTIA,DISTILESSENTIA,,0,0,12xCognitio;9xPraecantatio;6xMachina;9xLimus;3xPermutatio,,,
thaumicenergistics,神秘能源,thaumicenergistics.TERESEARCH,,,,0,0,,,,
thaumicenergistics,傀儡核心:聚集,thaumicenergistics.Pseudo.COREGATHER,,,,0,0,,,,
thaumicenergistics,高级源质管道,thaumicenergistics.Pseudo.TUBEFILTER,,,,0,0,,,,
thaumicenergistics,神秘齿轮箱,thaumicenergistics.TETHAUMGBOX,thaumicenergistics.TEIRONGEARBOX;thaumicenergistics.Pseudo.COREUSE,COREUSE,,0,0,15xTerra;12xMachina;9xMetallum;6xPraecantatio;3xPermutatio,,,
thaumicenergistics,要素中继接口,thaumicenergistics.TEVISINT,thaumicenergistics.TEARCANETERM;thaumicenergistics.Pseudo.VISPOWER,VISPOWER,,0,0,21xVacuos;18xPotentia;15xAuram;12xMetallum;9xCognitio;6xMachina;3xAqua,,,
thaumicenergistics,注魔,thaumicenergistics.Pseudo.INFUSION,,,,0,0,,,,
thaumicenergistics,数位化源质存储,thaumicenergistics.TESTORAGE,thaumicenergistics.TERESEARCH;thaumicenergistics.Pseudo.DISTILESSENTIA;thaumicenergistics.Pseudo.WARDEDARCANA,DISTILESSENTIA,,0,0,21xVacuos;18xPotentia;15xVitreus;12xMetallum;9xCognitio;6xAqua;3xMotus,,,
thaumicenergistics,知识记录仪,thaumicenergistics.TEKNOWLEDGEINSCRIBER,thaumicenergistics.TEARCANEASSEMBLER,,,0,0,18xCognitio;15xMachina;12xFabrico;9xPermutatio;6xPraecantatio;3xAlienis,,,
thaumicenergistics,无线傀儡背包,thaumicenergistics.TEGOLEMWIFIBACKPACK,thaumicenergistics.TECORES;COREGATHER;thaumicenergistics.Pseudo.COREGATHER,,,0,0,21xVacuos;18xPotentia;15xAuram;12xCognitio;9xTutamen;6xMotus;3xPermutatio,,,
thaumicenergistics,炼金复制,thaumicenergistics.Pseudo.ALCHEMICALDUPLICATION,,,,0,0,,,,
thaumicenergistics,铁齿轮箱,thaumicenergistics.TEIRONGEARBOX,,,,0,0,15xTerra;15xMetallum;9xMachina;6xPermutatio,,,
thaumicenergistics,魔镜,thaumicenergistics.Pseudo.MIRROR,,,,0,0,,,,
thaumicenergistics,蒸馏编码台,thaumicenergistics.TEDISTILLATIONPATTERNENCODER,thaumicenergistics.TEIO,thaumicenergistics.TEESSTERM,,0,0,21xOrdo;18xFabrico;15xPermutatio;12xPerditio;9xMachina;6xLucrum;3xCognitio,,,
thaumicenergistics,源质终端,thaumicenergistics.TEESSTERM,thaumicenergistics.TECORES,,,0,0,15xPraecantatio;12xPermutatio;9xSensus;6xPotentia;3xAqua,,,
thaumicenergistics,源质供应器,thaumicenergistics.TEESSPROV,thaumicenergistics.TEIO,INFUSION;TUBEFILTER,,0,0,21xSensus;18xPraecantatio;15xLucrum;12xMetallum;9xOrdo;6xPotentia;3xMachina,,,
thaumicenergistics,守护之奥术,thaumicenergistics.Pseudo.WARDEDARCANA,,,,0,0,,,,
thaumicenergistics,法杖核心,thaumicenergistics.Pseudo.FOCUSFIRE,,,,0,0,,,,
thaumicenergistics,工艺权杖,thaumicenergistics.Pseudo.SCEPTRE,,,,0,0,,,,
ThaumicHorizons,炼金孵化,alchIncubation,alcheponics,,,0,0,4xBestia;2xVictus;2xIgnis,,,
ThaumicHorizons,爆裂安瓿,blastPhial,essentiaInjection,,,0,0,2xVictus;2xIgnis;2xPerditio,,,
ThaumicHorizons,梦魇马,nightmareInfusion,horseInfusion;LEVITATOR,,,0,0,4xIgnis;3xVacuos;3xIter,,,
ThaumicHorizons,符文皮毛,runicCreature,generalInfusion;RUNICAUGMENTATION,,,0,0,4xPotentia;4xTutamen;4xPraecantatio,,,
ThaumicHorizons,马注魔,horseInfusion,generalInfusion,,,0,0,4xBestia;5xIter;4xAlienis,,,
ThaumicHorizons,鸡注魔,chickenInfusion,generalInfusion,,,0,0,5xBestia;5xLimus;3xLucrum;3xTenebrae,,,
ThaumicHorizons,法杖核心:活化,focusAnimation,PRIMPEARL;golemPowder,,,0,0,5xHumanus;5xMotus;5xSpiritus;3xFabrico,,,
ThaumicHorizons,法杖核心:熔析,focusLiquefaction,focusIllumination;FOCUSEXCAVATION,,,0,0,3xIgnis;3xMetallum;2xPermutatio,,,
ThaumicHorizons,法杖核心:解离,focusDisintegration,focusLiquefaction;alchemite;LIQUIDDEATH,,,0,0,3xPraecantatio;2xVitreus;3xPerditio,,,
ThaumicHorizons,转生,cloneVillager,incarnationVat;soulAssembler,,nightmare,2,1,8xSpiritus;8xHumanus;8xSano,,,
ThaumicHorizons,炼金炸药,alchemite,,ESSENTIACRYSTAL,,0,0,2xIgnis;2xPerditio;4xPotentia;4xVitreus;2xPermutatio,,,
ThaumicHorizons,传导增幅器,transductionAmplifier,planarTheory,,,1,1,18xAuram;15xPotentia;12xVacuos;9xAlienis,,,
ThaumicHorizons,异界理论,planarTheory,VISPOWER;VOIDMETAL,,,1,1,18xVacuos;15xPraecantatio;12xAlienis;9xAuram;6xPerditio;3xTenebrae,,,
ThaumicHorizons,原始化石,leviathan,pocketPlane,,,0,0,,1xtile.ThaumicHorizons_leviathan@0,,
ThaumicHorizons,猪注魔,pigInfusion,generalInfusion,,,0,0,5xBestia;5xFames;3xMetallum;3xVitium;3xSano,,,
ThaumicHorizons,蛊惑人心,instilledLoyalty,generalInfusion,,,0,0,4xCognitio;3xBestia;3xPermutatio,,,
ThaumicHorizons,肉类硬化,fleshLeather,meatGrowth,,,0,0,4xCorpus;6xPannus;4xFabrico,,,
ThaumicHorizons,异界之门,planarKeystone,pocketPlane,,,3,2,15xIter;12xVacuos;9xAuram;6xAlienis;3xPraecantatio,,,
ThaumicHorizons,虚空傀儡,voidGolem,wispSpawn,golemPowder,,1,1,2xVacuos;2xMotus;2xSpiritus;2xHumanus,,,
ThaumicHorizons,邪术毒牙,eldritchFangs,generalInfusion;VOIDMETAL,,,0,0,4xAlienis;4xTelum;4xVenenum,,,
