Ore Name,ItemStack,Item ID,Display Name,Wildcard
toolHeadPlowSpaceTime,1xgt.metaitem.02@13588,gregtech:gt.metaitem.02,时空犁头,false
toolHeadPlowStainlessSteel,1xgt.metaitem.02@13306,gregtech:gt.metaitem.02,不锈钢犁头,false
toolHeadPlowSteel,1xgt.metaitem.02@13305,gregtech:gt.metaitem.02,钢犁头,false
toolHeadPlowSteelMagnetic,1xgt.metaitem.02@13355,gregtech:gt.metaitem.02,磁化钢犁头,false
toolHeadPlowSteeleaf,1xgt.metaitem.02@13339,gregtech:gt.metaitem.02,钢叶犁头,false
toolHeadPlowStellarAlloy,1xgt.metaitem.02@13405,gregtech:gt.metaitem.02,恒星合金犁头,false
toolHeadPlowSterlingSilver,1xgt.metaitem.02@13350,gregtech:gt.metaitem.02,标准纯银犁头,false
toolHeadPlowStone,1xgt.metaitem.02@13299,gregtech:gt.metaitem.02,石犁头,false
toolHeadPlowStyreneButadieneRubber,1xgt.metaitem.02@13635,gregtech:gt.metaitem.02,丁苯橡胶犁头,false
toolHeadPlowSunnarium,1xgt.metaitem.02@13318,gregtech:gt.metaitem.02,阳光化合物犁头,false
toolHeadPlowTPVAlloy,1xgt.metaitem.02@13576,gregtech:gt.metaitem.02,钛铂钒合金犁头,false
toolHeadPlowTanzanite,1xgt.metaitem.02@13508,gregtech:gt.metaitem.02,坦桑石犁头,false
toolHeadPlowTengamAttuned,1xgt.metaitem.02@13112,gregtech:gt.metaitem.02,谐镃犁头,false
toolHeadPlowTengamPurified,1xgt.metaitem.02@13111,gregtech:gt.metaitem.02,纯镃犁头,false
toolHeadPlowTerrasteel,1xgt.metaitem.02@13202,gregtech:gt.metaitem.02,泰拉钢犁头,false
toolHeadPlowThaumium,1xgt.metaitem.02@13330,gregtech:gt.metaitem.02,神秘锭犁头,false
toolHeadPlowThorium,1xgt.metaitem.02@13096,gregtech:gt.metaitem.02,钍犁头,false
toolHeadPlowTinAlloy,1xgt.metaitem.02@13363,gregtech:gt.metaitem.02,锡铁合金犁头,false
toolHeadPlowTitanium,1xgt.metaitem.02@13028,gregtech:gt.metaitem.02,钛犁头,false
toolHeadPlowTopaz,1xgt.metaitem.02@13507,gregtech:gt.metaitem.02,黄玉犁头,false
toolHeadPlowTranscendentMetal,1xgt.metaitem.02@13581,gregtech:gt.metaitem.02,超时空金属犁头,false
toolHeadPlowTrinium,1xgt.metaitem.02@13868,gregtech:gt.metaitem.02,三元金属犁头,false
toolHeadPlowTritanium,1xgt.metaitem.02@13329,gregtech:gt.metaitem.02,三钛犁头,false
toolHeadPlowTungsten,1xgt.metaitem.02@13081,gregtech:gt.metaitem.02,钨犁头,false
toolHeadPlowTungstenCarbide,1xgt.metaitem.02@13370,gregtech:gt.metaitem.02,碳化钨犁头,false
toolHeadPlowTungstenSteel,1xgt.metaitem.02@13316,gregtech:gt.metaitem.02,钨钢犁头,false
toolHeadPlowUltimet,1xgt.metaitem.02@13344,gregtech:gt.metaitem.02,哈氏合金犁头,false
toolHeadPlowUniversium,1xgt.metaitem.02@13139,gregtech:gt.metaitem.02,宇宙素犁头,false
toolHeadPlowUranium,1xgt.metaitem.02@13098,gregtech:gt.metaitem.02,铀-238犁头,false
toolHeadPlowUranium235,1xgt.metaitem.02@13097,gregtech:gt.metaitem.02,铀-235犁头,false
toolHeadPlowVanadiumSteel,1xgt.metaitem.02@13371,gregtech:gt.metaitem.02,钒钢犁头,false
toolHeadPlowVibrantAlloy,1xgt.metaitem.02@13367,gregtech:gt.metaitem.02,脉冲合金犁头,false
toolHeadPlowVinteum,1xgt.metaitem.02@13529,gregtech:gt.metaitem.02,温特姆犁头,false
toolHeadPlowVividAlloy,1xgt.metaitem.02@13408,gregtech:gt.metaitem.02,生动合金犁头,false
toolHeadPlowVoid,1xgt.metaitem.02@13970,gregtech:gt.metaitem.02,虚空锭犁头,false
toolHeadPlowVulcanite,1xgt.metaitem.02@13489,gregtech:gt.metaitem.02,胶木犁头,false
toolHeadPlowVyroxeres,1xgt.metaitem.02@13951,gregtech:gt.metaitem.02,幽冥剧毒结晶犁头,false
toolHeadPlowWhiteDwarfMatter,1xgt.metaitem.02@13585,gregtech:gt.metaitem.02,白矮星物质犁头,false
toolHeadPlowWood,1xgt.metaitem.02@13809,gregtech:gt.metaitem.02,木犁头,false
toolHeadPlowWoodSealed,1xgt.metaitem.02@13889,gregtech:gt.metaitem.02,蜡封木犁头,false
toolHeadPlowWroughtIron,1xgt.metaitem.02@13304,gregtech:gt.metaitem.02,锻铁犁头,false
toolHeadSawAdamantium,1xgt.metaitem.02@7319,gregtech:gt.metaitem.02,精金锯刃,false
toolHeadSawAdamantiumAlloy,1xgt.bwMetaGeneratedtoolHeadSaw@10085,bartworks:gt.bwMetaGeneratedtoolHeadSaw,精金合金锯刃,false
toolHeadSawAdemicSteel,1xgt.bwMetaGeneratedtoolHeadSaw@96,bartworks:gt.bwMetaGeneratedtoolHeadSaw,硬钢锯刃,false
toolHeadSawAlduorite,1xgt.metaitem.02@7485,gregtech:gt.metaitem.02,神秘蓝金锯刃,false
toolHeadSawAluminium,1xgt.metaitem.02@7019,gregtech:gt.metaitem.02,铝锯刃,false
toolHeadSawAlumite,1xgt.metaitem.02@7400,gregtech:gt.metaitem.02,耐酸铝锯刃,false
toolHeadSawAnyBronze,1xgt.metaitem.02@7300,gregtech:gt.metaitem.02,青铜锯刃,false
toolHeadSawAnyIron,1xgt.metaitem.02@7032,gregtech:gt.metaitem.02,铁锯刃,false
toolHeadSawAnyIron,1xgt.metaitem.02@7304,gregtech:gt.metaitem.02,锻铁锯刃,false
toolHeadSawAnyIron,1xgt.metaitem.02@7307,gregtech:gt.metaitem.02,生铁锯刃,false
toolHeadSawArdite,1xgt.metaitem.02@7382,gregtech:gt.metaitem.02,阿迪特锯刃,false
toolHeadSawArdite,1xitem.SawBladeArdite@0,dreamcraft:item.SawBladeArdite,阿迪特锯刃,false
toolHeadSawArtherium-Sn,1xgt.bwMetaGeneratedtoolHeadSaw@10102,bartworks:gt.bwMetaGeneratedtoolHeadSaw,阿瑟锡锯刃,false
toolHeadSawAstralSilver,1xgt.metaitem.02@7333,gregtech:gt.metaitem.02,星辰银锯刃,false
toolHeadSawAtomicSeparationCatalyst,1xgt.bwMetaGeneratedtoolHeadSaw@10022,bartworks:gt.bwMetaGeneratedtoolHeadSaw,原子分离催化剂锯刃,false
toolHeadSawBArTiMaEuSNeK,1xgt.bwMetaGeneratedtoolHeadSaw@43,bartworks:gt.bwMetaGeneratedtoolHeadSaw,BArTiMaEuSNeK锯刃,false
toolHeadSawBeryllium,1xgt.metaitem.02@7008,gregtech:gt.metaitem.02,铍锯刃,false
toolHeadSawBismuth,1xgt.metaitem.02@7090,gregtech:gt.metaitem.02,铋锯刃,false
toolHeadSawBismuthBronze,1xgt.metaitem.02@7353,gregtech:gt.metaitem.02,铋青铜锯刃,false
toolHeadSawBismutite,1xgt.bwMetaGeneratedtoolHeadSaw@1,bartworks:gt.bwMetaGeneratedtoolHeadSaw,泡铋锯刃,false
toolHeadSawBlackBronze,1xgt.metaitem.02@7352,gregtech:gt.metaitem.02,黑青铜锯刃,false
toolHeadSawBlackDwarfMatter,1xgt.metaitem.02@7586,gregtech:gt.metaitem.02,黑矮星物质锯刃,false
toolHeadSawBlackPlutonium,1xgt.metaitem.02@7388,gregtech:gt.metaitem.02,黑钚锯刃,false
toolHeadSawBlackSteel,1xgt.metaitem.02@7334,gregtech:gt.metaitem.02,黑钢锯刃,false
toolHeadSawBlaze,1xgt.metaitem.02@7801,gregtech:gt.metaitem.02,烈焰锯刃,false
toolHeadSawBloodInfusedIron,1xgt.metaitem.02@7977,gregtech:gt.metaitem.02,注血铁锯刃,false
toolHeadSawBlueSteel,1xgt.metaitem.02@7349,gregtech:gt.metaitem.02,蓝钢锯刃,false
toolHeadSawBrass,1xgt.metaitem.02@7301,gregtech:gt.metaitem.02,黄铜锯刃,false
toolHeadSawBronze,1xgt.metaitem.02@7300,gregtech:gt.metaitem.02,青铜锯刃,false
toolHeadSawCalcium,1xgt.bwMetaGeneratedtoolHeadSaw@40,bartworks:gt.bwMetaGeneratedtoolHeadSaw,钙锯刃,false
toolHeadSawCalifornium,1xgt.bwMetaGeneratedtoolHeadSaw@39,bartworks:gt.bwMetaGeneratedtoolHeadSaw,锎锯刃,false
toolHeadSawCallistoIce,1xgt.metaitem.02@7389,gregtech:gt.metaitem.02,木卫四冰锯刃,false
toolHeadSawCarbon,1xgt.metaitem.02@7010,gregtech:gt.metaitem.02,碳锯刃,false
toolHeadSawCerium-dopedLutetiumAluminiumGarnet(Ce:LuAG),1xgt.bwMetaGeneratedtoolHeadSaw@11499,bartworks:gt.bwMetaGeneratedtoolHeadSaw,掺铈镥铝石榴石 (Ce:LuAG)锯刃,false
toolHeadSawCeruclase,1xgt.metaitem.02@7952,gregtech:gt.metaitem.02,暗影秘银锯刃,false
toolHeadSawChrome,1xgt.metaitem.02@7030,gregtech:gt.metaitem.02,铬锯刃,false
toolHeadSawChromo-Alumino-Povondraite,1xgt.bwMetaGeneratedtoolHeadSaw@7,bartworks:gt.bwMetaGeneratedtoolHeadSaw,铬铝电气石锯刃,false
toolHeadSawChrysotile,1xgt.metaitem.02@7912,gregtech:gt.metaitem.02,石棉锯刃,false
toolHeadSawCobalt,1xgt.metaitem.02@7033,gregtech:gt.metaitem.02,钴锯刃,false
toolHeadSawCobaltBrass,1xgt.metaitem.02@7343,gregtech:gt.metaitem.02,钴黄铜锯刃,false
toolHeadSawConductiveIron,1xgt.metaitem.02@7369,gregtech:gt.metaitem.02,导电铁锯刃,false
toolHeadSawCosmicNeutronium,1xgt.metaitem.02@7982,gregtech:gt.metaitem.02,宇宙中子态素锯刃,false
toolHeadSawCrudeSteel,1xgt.metaitem.02@7402,gregtech:gt.metaitem.02,复合粘土锯刃,false
toolHeadSawCrystallineAlloy,1xgt.metaitem.02@7403,gregtech:gt.metaitem.02,晶化合金锯刃,false
toolHeadSawCrystallinePinkSlime,1xgt.metaitem.02@7406,gregtech:gt.metaitem.02,晶化粉红史莱姆锯刃,false
toolHeadSawCubicZirconia,1xgt.bwMetaGeneratedtoolHeadSaw@4,bartworks:gt.bwMetaGeneratedtoolHeadSaw,立方氧化锆锯刃,false
toolHeadSawCupronickel,1xgt.metaitem.02@7310,gregtech:gt.metaitem.02,白铜锯刃,false
toolHeadSawDalisenite,1xgt.bwMetaGeneratedtoolHeadSaw@10104,bartworks:gt.bwMetaGeneratedtoolHeadSaw,大力合金锯刃,false
toolHeadSawDamascusSteel,1xgt.metaitem.02@7335,gregtech:gt.metaitem.02,大马士革钢锯刃,false
toolHeadSawDarkIron,1xgt.metaitem.02@7342,gregtech:gt.metaitem.02,玄铁锯刃,false
toolHeadSawDarkSteel,1xgt.metaitem.02@7364,gregtech:gt.metaitem.02,玄钢锯刃,false
toolHeadSawDeepIron,1xgt.metaitem.02@7829,gregtech:gt.metaitem.02,深渊铁锯刃,false
toolHeadSawDesh,1xgt.metaitem.02@7884,gregtech:gt.metaitem.02,戴斯锯刃,false
toolHeadSawDraconium,1xgt.metaitem.02@7975,gregtech:gt.metaitem.02,龙锭锯刃,false
toolHeadSawDraconiumAwakened,1xgt.metaitem.02@7976,gregtech:gt.metaitem.02,觉醒龙锭锯刃,false
toolHeadSawDuralumin,1xgt.metaitem.02@7392,gregtech:gt.metaitem.02,硬铝锯刃,false
toolHeadSawDuranium,1xgt.metaitem.02@7328,gregtech:gt.metaitem.02,铿铀锯刃,false
toolHeadSawElectricalSteel,1xgt.metaitem.02@7365,gregtech:gt.metaitem.02,磁钢锯刃,false
toolHeadSawElectrum,1xgt.metaitem.02@7303,gregtech:gt.metaitem.02,琥珀金锯刃,false
toolHeadSawElectrumFlux,1xgt.metaitem.02@7320,gregtech:gt.metaitem.02,通流琥珀金锯刃,false
toolHeadSawElvenElementium,1xgt.metaitem.02@7203,gregtech:gt.metaitem.02,源质钢锯刃,false
toolHeadSawEndSteel,1xgt.metaitem.02@7401,gregtech:gt.metaitem.02,末影钢锯刃,false
toolHeadSawEnderium,1xgt.metaitem.02@7321,gregtech:gt.metaitem.02,末影锭锯刃,false
toolHeadSawEnderiumBase,1xgt.metaitem.02@7380,gregtech:gt.metaitem.02,末影粗胚锯刃,false
toolHeadSawEnergeticAlloy,1xgt.metaitem.02@7366,gregtech:gt.metaitem.02,充能合金锯刃,false
toolHeadSawEnergeticSilver,1xgt.metaitem.02@7407,gregtech:gt.metaitem.02,充能银锯刃,false
toolHeadSawEnhancedGalgadorian,1xgt.metaitem.02@7385,gregtech:gt.metaitem.02,强化混合晶锭锯刃,false
toolHeadSawEnrichedNaquadahAlloy,1xgt.bwMetaGeneratedtoolHeadSaw@10110,bartworks:gt.bwMetaGeneratedtoolHeadSaw,富集硅岩合金锯刃,false
toolHeadSawEpoxid,1xgt.metaitem.02@7470,gregtech:gt.metaitem.02,环氧树脂锯刃,false
toolHeadSawEpoxidFiberReinforced,1xgt.metaitem.02@7610,gregtech:gt.metaitem.02,纤维强化的环氧树脂锯刃,false
toolHeadSawEternity,1xgt.metaitem.02@7141,gregtech:gt.metaitem.02,永恒锯刃,false
toolHeadSawExtremelyUnstableNaquadah,1xgt.bwMetaGeneratedtoolHeadSaw@10024,bartworks:gt.bwMetaGeneratedtoolHeadSaw,极不稳定硅岩锯刃,false
toolHeadSawFayalite,1xgt.bwMetaGeneratedtoolHeadSaw@23,bartworks:gt.bwMetaGeneratedtoolHeadSaw,铁橄榄石锯刃,false
toolHeadSawFierySteel,1xgt.metaitem.02@7346,gregtech:gt.metaitem.02,炽热钢锯刃,false
toolHeadSawFlerovium_GT5U,1xgt.metaitem.02@7984,gregtech:gt.metaitem.02,鈇锯刃,false
toolHeadSawFluor-Buergerite,1xgt.bwMetaGeneratedtoolHeadSaw@5,bartworks:gt.bwMetaGeneratedtoolHeadSaw,氟铁电气石锯刃,false
toolHeadSawFluorophlogopite,1xgt.bwMetaGeneratedtoolHeadSaw@104,bartworks:gt.bwMetaGeneratedtoolHeadSaw,氟金云母锯刃,false
toolHeadSawFluorspar,1xgt.bwMetaGeneratedtoolHeadSaw@91,bartworks:gt.bwMetaGeneratedtoolHeadSaw,氟石锯刃,false
toolHeadSawForce,1xgt.metaitem.02@7521,gregtech:gt.metaitem.02,力量锯刃,false
toolHeadSawForsterite,1xgt.bwMetaGeneratedtoolHeadSaw@24,bartworks:gt.bwMetaGeneratedtoolHeadSaw,镁橄榄石锯刃,false
toolHeadSawGaiaSpirit,1xgt.metaitem.02@7205,gregtech:gt.metaitem.02,盖亚之魂锯刃,false
toolHeadSawGalgadorian,1xgt.metaitem.02@7384,gregtech:gt.metaitem.02,混合晶锭锯刃,false
toolHeadSawGold,1xgt.metaitem.02@7086,gregtech:gt.metaitem.02,金锯刃,false
toolHeadSawGraphene,1xgt.metaitem.02@7819,gregtech:gt.metaitem.02,石墨烯锯刃,false
toolHeadSawHSSE,1xgt.metaitem.02@7373,gregtech:gt.metaitem.02,高速钢-E锯刃,false
toolHeadSawHSSG,1xgt.metaitem.02@7372,gregtech:gt.metaitem.02,高速钢-G锯刃,false
toolHeadSawHSSS,1xgt.metaitem.02@7374,gregtech:gt.metaitem.02,高速钢-S锯刃,false
toolHeadSawHafnium,1xgt.bwMetaGeneratedtoolHeadSaw@11000,bartworks:gt.bwMetaGeneratedtoolHeadSaw,铪锯刃,false
toolHeadSawHedenbergite,1xgt.bwMetaGeneratedtoolHeadSaw@25,bartworks:gt.bwMetaGeneratedtoolHeadSaw,钙铁辉石锯刃,false
toolHeadSawHeeEndium,1xgt.metaitem.02@7770,gregtech:gt.metaitem.02,终末锭锯刃,false
toolHeadSawHighDurabilityCompoundSteel,1xgt.bwMetaGeneratedtoolHeadSaw@92,bartworks:gt.bwMetaGeneratedtoolHeadSaw,高耐久性复合钢锯刃,false
toolHeadSawHikarium,1xgt.bwMetaGeneratedtoolHeadSaw@10105,bartworks:gt.bwMetaGeneratedtoolHeadSaw,光素锯刃,false
toolHeadSawIchorium,1xgt.metaitem.02@7978,gregtech:gt.metaitem.02,灵宝锯刃,false
toolHeadSawIncoloy-903,1xgt.bwMetaGeneratedtoolHeadSaw@10084,bartworks:gt.bwMetaGeneratedtoolHeadSaw,耐热铬铁合金-903锯刃,false
toolHeadSawInfinity,1xgt.metaitem.02@7397,gregtech:gt.metaitem.02,无尽锯刃,false
toolHeadSawInfinityCatalyst,1xgt.metaitem.02@7394,gregtech:gt.metaitem.02,无尽催化剂锯刃,false
toolHeadSawInfusedGold,1xgt.metaitem.02@7323,gregtech:gt.metaitem.02,注魔金锯刃,false
toolHeadSawInvar,1xgt.metaitem.02@7302,gregtech:gt.metaitem.02,殷钢锯刃,false
toolHeadSawIridium,1xgt.metaitem.02@7084,gregtech:gt.metaitem.02,铱锯刃,false
toolHeadSawIron,1xgt.metaitem.02@7032,gregtech:gt.metaitem.02,铁锯刃,false
toolHeadSawIronMagnetic,1xgt.metaitem.02@7354,gregtech:gt.metaitem.02,磁化铁锯刃,false
toolHeadSawIronWood,1xgt.metaitem.02@7338,gregtech:gt.metaitem.02,铁木锯刃,false
toolHeadSawJade,1xgt.metaitem.02@7537,gregtech:gt.metaitem.02,玉锯刃,false
toolHeadSawKanthal,1xgt.metaitem.02@7312,gregtech:gt.metaitem.02,坎塔尔合金锯刃,false
toolHeadSawKnightmetal,1xgt.metaitem.02@7362,gregtech:gt.metaitem.02,骑士金属锯刃,false
toolHeadSawLead,1xgt.metaitem.02@7089,gregtech:gt.metaitem.02,铅锯刃,false
toolHeadSawLedox,1xgt.metaitem.02@7390,gregtech:gt.metaitem.02,深铅锯刃,false
toolHeadSawLithiumChloride,1xgt.bwMetaGeneratedtoolHeadSaw@10098,bartworks:gt.bwMetaGeneratedtoolHeadSaw,氯化锂锯刃,false
toolHeadSawLumiium,1xgt.bwMetaGeneratedtoolHeadSaw@10101,bartworks:gt.bwMetaGeneratedtoolHeadSaw,流明锯刃,false
toolHeadSawMAR-Ce-M200Steel,1xgt.bwMetaGeneratedtoolHeadSaw@10097,bartworks:gt.bwMetaGeneratedtoolHeadSaw,MAR-Ce-M200特种钢锯刃,false
toolHeadSawMAR-M200Steel,1xgt.bwMetaGeneratedtoolHeadSaw@10096,bartworks:gt.bwMetaGeneratedtoolHeadSaw,MAR-M200特种钢锯刃,false
toolHeadSawMagnalium,1xgt.metaitem.02@7313,gregtech:gt.metaitem.02,镁铝合金锯刃,false
toolHeadSawMagnesia,1xgt.bwMetaGeneratedtoolHeadSaw@32237,bartworks:gt.bwMetaGeneratedtoolHeadSaw,氧化镁锯刃,false
toolHeadSawMagnetoResonatic,1xgt.bwMetaGeneratedtoolHeadSaw@36,bartworks:gt.bwMetaGeneratedtoolHeadSaw,磁共振石锯刃,false
toolHeadSawMagnetohydrodynamicallyConstrainedStarMatter,1xgt.metaitem.02@7583,gregtech:gt.metaitem.02,磁流体约束恒星物质锯刃,false
toolHeadSawManasteel,1xgt.metaitem.02@7201,gregtech:gt.metaitem.02,魔钢锯刃,false
toolHeadSawManganese,1xgt.metaitem.02@7031,gregtech:gt.metaitem.02,锰锯刃,false
toolHeadSawManyullyn,1xgt.metaitem.02@7386,gregtech:gt.metaitem.02,玛玉灵锯刃,false
toolHeadSawManyullyn,1xitem.SawBladeManyullyn@0,dreamcraft:item.SawBladeManyullyn,玛玉灵锯刃,false
toolHeadSawMelodicAlloy,1xgt.metaitem.02@7404,gregtech:gt.metaitem.02,旋律合金锯刃,false
toolHeadSawMetastableOganesson,1xgt.bwMetaGeneratedtoolHeadSaw@10111,bartworks:gt.bwMetaGeneratedtoolHeadSaw,亚稳态鿫锯刃,false
toolHeadSawMeteoricIron,1xgt.metaitem.02@7340,gregtech:gt.metaitem.02,陨铁锯刃,false
toolHeadSawMeteoricSteel,1xgt.metaitem.02@7341,gregtech:gt.metaitem.02,陨钢锯刃,false
toolHeadSawMithril,1xgt.metaitem.02@7331,gregtech:gt.metaitem.02,秘银锯刃,false
toolHeadSawMolybdenum,1xgt.metaitem.02@7048,gregtech:gt.metaitem.02,钼锯刃,false
toolHeadSawMysteriousCrystal,1xgt.metaitem.02@7398,gregtech:gt.metaitem.02,神秘水晶锯刃,false
toolHeadSawMytryl,1xgt.metaitem.02@7387,gregtech:gt.metaitem.02,深空秘银锯刃,false
toolHeadSawNaquadah,1xgt.metaitem.02@7324,gregtech:gt.metaitem.02,硅岩锯刃,false
toolHeadSawNaquadahAlloy,1xgt.metaitem.02@7325,gregtech:gt.metaitem.02,硅岩合金锯刃,false
toolHeadSawNaquadahEnriched,1xgt.metaitem.02@7326,gregtech:gt.metaitem.02,富集硅岩锯刃,false
toolHeadSawNaquadria,1xgt.metaitem.02@7327,gregtech:gt.metaitem.02,超能硅岩锯刃,false
toolHeadSawNeodymium,1xgt.metaitem.02@7067,gregtech:gt.metaitem.02,钕锯刃,false
toolHeadSawNeodymiumMagnetic,1xgt.metaitem.02@7356,gregtech:gt.metaitem.02,磁化钕锯刃,false
toolHeadSawNeutronium,1xgt.metaitem.02@7129,gregtech:gt.metaitem.02,中子锯刃,false
toolHeadSawNichrome,1xgt.metaitem.02@7311,gregtech:gt.metaitem.02,镍铬合金锯刃,false
toolHeadSawNickel,1xgt.metaitem.02@7034,gregtech:gt.metaitem.02,镍锯刃,false
toolHeadSawNickelZincFerrite,1xgt.metaitem.02@7613,gregtech:gt.metaitem.02,镍锌铁氧体锯刃,false
toolHeadSawOlenite,1xgt.bwMetaGeneratedtoolHeadSaw@9,bartworks:gt.bwMetaGeneratedtoolHeadSaw,铝电气石锯刃,false
toolHeadSawOrichalcum,1xgt.metaitem.02@7966,gregtech:gt.metaitem.02,山铜锯刃,false
toolHeadSawOriharukon,1xgt.metaitem.02@7393,gregtech:gt.metaitem.02,奥利哈钢锯刃,false
toolHeadSawOrundum,1xgt.bwMetaGeneratedtoolHeadSaw@10023,bartworks:gt.bwMetaGeneratedtoolHeadSaw,合成玉锯刃,false
toolHeadSawOsmiridium,1xgt.metaitem.02@7317,gregtech:gt.metaitem.02,铱锇合金锯刃,false
toolHeadSawOsmium,1xgt.metaitem.02@7083,gregtech:gt.metaitem.02,锇锯刃,false
toolHeadSawPTMEGElastomer,1xgt.bwMetaGeneratedtoolHeadSaw@11312,bartworks:gt.bwMetaGeneratedtoolHeadSaw,PTMEG橡胶锯刃,false
toolHeadSawPalladium,1xgt.metaitem.02@7052,gregtech:gt.metaitem.02,钯锯刃,false
toolHeadSawPigIron,1xgt.metaitem.02@7307,gregtech:gt.metaitem.02,生铁锯刃,false
toolHeadSawPlatinum,1xgt.metaitem.02@7085,gregtech:gt.metaitem.02,铂锯刃,false
toolHeadSawPlutonium,1xgt.metaitem.02@7100,gregtech:gt.metaitem.02,钚-239锯刃,false
toolHeadSawPlutonium241,1xgt.metaitem.02@7101,gregtech:gt.metaitem.02,钚-241锯刃,false
toolHeadSawPolycaprolactam,1xgt.metaitem.02@7472,gregtech:gt.metaitem.02,聚己内酰胺锯刃,false
toolHeadSawPrasiolite,1xgt.bwMetaGeneratedtoolHeadSaw@35,bartworks:gt.bwMetaGeneratedtoolHeadSaw,堇云石锯刃,false
toolHeadSawPreciousMetalsAlloy,1xgt.bwMetaGeneratedtoolHeadSaw@10109,bartworks:gt.bwMetaGeneratedtoolHeadSaw,稀有金属合金锯刃,false
toolHeadSawPulsatingIron,1xgt.metaitem.02@7378,gregtech:gt.metaitem.02,脉冲铁锯刃,false
toolHeadSawQuantium,1xgt.metaitem.02@7391,gregtech:gt.metaitem.02,量子锭锯刃,false
toolHeadSawRealgar,1xgt.metaitem.02@7913,gregtech:gt.metaitem.02,雄黄锯刃,false
toolHeadSawRedSteel,1xgt.metaitem.02@7348,gregtech:gt.metaitem.02,红钢锯刃,false
toolHeadSawRedZircon,1xgt.bwMetaGeneratedtoolHeadSaw@19,bartworks:gt.bwMetaGeneratedtoolHeadSaw,红锆石锯刃,false
toolHeadSawRedstoneAlloy,1xgt.metaitem.02@7381,gregtech:gt.metaitem.02,红石合金锯刃,false
toolHeadSawReinforced,1xgt.metaitem.02@7383,gregtech:gt.metaitem.02,强化金属锯刃,false
toolHeadSawRhodium,1xgt.bwMetaGeneratedtoolHeadSaw@78,bartworks:gt.bwMetaGeneratedtoolHeadSaw,铑锯刃,false
toolHeadSawRhodium-PlatedPalladium,1xgt.bwMetaGeneratedtoolHeadSaw@88,bartworks:gt.bwMetaGeneratedtoolHeadSaw,镀铑钯锯刃,false
toolHeadSawRockSalt,1xgt.bwMetaGeneratedtoolHeadSaw@22,bartworks:gt.bwMetaGeneratedtoolHeadSaw,岩盐锯刃,false
toolHeadSawRoseGold,1xgt.metaitem.02@7351,gregtech:gt.metaitem.02,玫瑰金锯刃,false
toolHeadSawRubracium,1xgt.metaitem.02@7488,gregtech:gt.metaitem.02,褐铜锯刃,false
toolHeadSawRuridit,1xgt.bwMetaGeneratedtoolHeadSaw@90,bartworks:gt.bwMetaGeneratedtoolHeadSaw,钌铱合金锯刃,false
toolHeadSawRuthenium,1xgt.bwMetaGeneratedtoolHeadSaw@64,bartworks:gt.bwMetaGeneratedtoolHeadSaw,钌锯刃,false
toolHeadSawSalt,1xgt.bwMetaGeneratedtoolHeadSaw@20,bartworks:gt.bwMetaGeneratedtoolHeadSaw,盐锯刃,false
toolHeadSawSamariumMagnetic,1xgt.metaitem.02@7399,gregtech:gt.metaitem.02,磁化钐锯刃,false
toolHeadSawShadow,1xgt.metaitem.02@7368,gregtech:gt.metaitem.02,暗影锯刃,false
toolHeadSawShadowIron,1xgt.metaitem.02@7336,gregtech:gt.metaitem.02,暗影铁锯刃,false
toolHeadSawShadowSteel,1xgt.metaitem.02@7337,gregtech:gt.metaitem.02,暗影钢锯刃,false
toolHeadSawShirabon,1xgt.bwMetaGeneratedtoolHeadSaw@10112,bartworks:gt.bwMetaGeneratedtoolHeadSaw,调律源金锯刃,false
toolHeadSawSignalium,1xgt.bwMetaGeneratedtoolHeadSaw@10099,bartworks:gt.bwMetaGeneratedtoolHeadSaw,信素锯刃,false
toolHeadSawSilver,1xgt.metaitem.02@7054,gregtech:gt.metaitem.02,银锯刃,false
toolHeadSawSoularium,1xgt.metaitem.02@7379,gregtech:gt.metaitem.02,魂金锯刃,false
toolHeadSawSpaceTime,1xgt.metaitem.02@7588,gregtech:gt.metaitem.02,时空锯刃,false
toolHeadSawSpodumene,1xgt.bwMetaGeneratedtoolHeadSaw@21,bartworks:gt.bwMetaGeneratedtoolHeadSaw,锂辉石锯刃,false
toolHeadSawStainlessSteel,1xgt.metaitem.02@7306,gregtech:gt.metaitem.02,不锈钢锯刃,false
toolHeadSawSteel,1xgt.metaitem.02@7305,gregtech:gt.metaitem.02,钢锯刃,false
toolHeadSawSteelMagnetic,1xgt.metaitem.02@7355,gregtech:gt.metaitem.02,磁化钢锯刃,false
toolHeadSawSteeleaf,1xgt.metaitem.02@7339,gregtech:gt.metaitem.02,钢叶锯刃,false
toolHeadSawStellarAlloy,1xgt.metaitem.02@7405,gregtech:gt.metaitem.02,恒星合金锯刃,false
toolHeadSawSterlingSilver,1xgt.metaitem.02@7350,gregtech:gt.metaitem.02,标准纯银锯刃,false
toolHeadSawSunnarium,1xgt.metaitem.02@7318,gregtech:gt.metaitem.02,阳光化合物锯刃,false
toolHeadSawTPVAlloy,1xgt.metaitem.02@7576,gregtech:gt.metaitem.02,钛铂钒合金锯刃,false
toolHeadSawTairitsu,1xgt.bwMetaGeneratedtoolHeadSaw@10106,bartworks:gt.bwMetaGeneratedtoolHeadSaw,对立合金锯刃,false
