Name,ID,Has Item,Mod,Class,Display Name
catwalks:cagedLadder_north_lit_nobottom,3019,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_north_lit_tape,3020,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_north_lit,3021,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_north_unlit_nobottom_tape,3022,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_north_unlit_nobottom,3023,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_north_unlit_tape,3024,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_north_unlit,3025,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_south_lit_nobottom_tape,3026,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_south_lit_nobottom,3027,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_south_lit_tape,3028,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_south_lit,3029,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_south_unlit_nobottom_tape,3030,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_south_unlit_nobottom,3031,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_south_unlit_tape,3032,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_south_unlit,3033,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_west_lit_nobottom_tape,3034,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_west_lit_nobottom,3035,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_west_lit_tape,3036,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_west_lit,3037,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_west_unlit_nobottom_tape,3038,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_west_unlit_nobottom,3039,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_west_unlit_tape,3040,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_west_unlit,3041,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_east_lit_nobottom_tape,3042,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_east_lit_nobottom,3043,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_east_lit_tape,3044,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_east_lit,3045,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_east_unlit_nobottom_tape,3046,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_east_unlit_nobottom,3047,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_east_unlit_tape,3048,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
catwalks:cagedLadder_east_unlit,3049,true,null,com.thecodewarrior.catwalks.block.BlockCagedLadder,笼式扶梯
compactkineticgenerators:BlockCkg,3050,true,null,com.lulan.compactkineticgenerators.block.BlockCkg,低阶风力动能发生机
computronics:computronics.ironNoteBlock,3051,true,null,pl.asie.computronics.block.BlockIronNote,铁音符盒
computronics:computronics.audioCable,3052,true,null,pl.asie.computronics.block.BlockAudioCable,音频线
computronics:computronics.speaker,3053,true,null,pl.asie.computronics.block.BlockSpeaker,扩音器
computronics:computronics.tapeReader,3054,true,null,pl.asie.computronics.block.BlockTapeReader,磁带机
computronics:computronics.camera,3055,true,null,pl.asie.computronics.block.BlockCamera,摄像头
computronics:computronics.chatBox,3056,true,null,pl.asie.computronics.block.BlockChatBox,聊天盒
computronics:computronics.cipher,3057,true,null,pl.asie.computronics.block.BlockCipher,加密机
computronics:computronics.cipher_advanced,3058,true,null,pl.asie.computronics.block.BlockCipherAdvanced,高级加密机
computronics:computronics.radar,3059,true,null,pl.asie.computronics.block.BlockRadar,雷达
computronics:computronics.colorfulLamp,3060,true,null,pl.asie.computronics.block.BlockColorfulLamp,彩灯
computronics:computronics.locomotiveRelay,3061,true,null,pl.asie.computronics.integration.railcraft.block.BlockLocomotiveRelay,数字机车中继器
computronics:computronics.digitalReceiverBox,3062,true,null,pl.asie.computronics.integration.railcraft.block.BlockDigitalReceiverBox,数字信号接收器
computronics:computronics.digitalControllerBox,3063,true,null,pl.asie.computronics.integration.railcraft.block.BlockDigitalControllerBox,数字信号控制器
computronics:computronics.detector,3064,true,null,pl.asie.computronics.integration.railcraft.block.BlockDigitalDetector,检测器 - 数字
computronics:computronics.ticketMachine,3065,true,null,pl.asie.computronics.integration.railcraft.block.BlockTicketMachine,售票机
computronics:computronics.speechBox,3066,true,null,pl.asie.computronics.block.BlockSpeechBox,语音盒
DraconicEvolution:xRayBlock,3067,true,null,com.brandon3055.draconicevolution.common.blocks.XRayBlock,透视方块
DraconicEvolution:weatherController,3068,true,null,com.brandon3055.draconicevolution.common.blocks.machine.WeatherController,气象控制器
DraconicEvolution:sunDial,3069,true,null,com.brandon3055.draconicevolution.common.blocks.machine.SunDial,日晷
DraconicEvolution:draconiumOre,3070,true,null,com.brandon3055.draconicevolution.common.blocks.DraconiumOre,龙矿
DraconicEvolution:grinder,3071,true,null,com.brandon3055.draconicevolution.common.blocks.machine.Grinder,怪物粉碎机
DraconicEvolution:potentiometer,3072,true,null,com.brandon3055.draconicevolution.common.blocks.Potentiometer,电位器
DraconicEvolution:rainSensor,3073,true,null,com.brandon3055.draconicevolution.common.blocks.RainSensor,雨水传感器
DraconicEvolution:particleGenerator,3074,true,null,com.brandon3055.draconicevolution.common.blocks.ParticleGenerator,粒子发生器
DraconicEvolution:playerDetector,3075,true,null,com.brandon3055.draconicevolution.common.blocks.machine.PlayerDetector,玩家探测器
DraconicEvolution:playerDetectorAdvanced,3076,true,null,com.brandon3055.draconicevolution.common.blocks.machine.PlayerDetectorAdvanced,高级玩家探测器
DraconicEvolution:energyInfuser,3077,true,null,com.brandon3055.draconicevolution.common.blocks.machine.EnergyInfuser,能量注入器
DraconicEvolution:customSpawner,3078,true,null,com.brandon3055.draconicevolution.common.blocks.CustomSpawner,稳定刷怪笼
DraconicEvolution:generator,3079,true,null,com.brandon3055.draconicevolution.common.blocks.machine.Generator,发电机
DraconicEvolution:energyStorageCore,3080,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.EnergyStorageCore,能量核心
DraconicEvolution:earth,3081,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.Earth,地
DraconicEvolution:draconium,3082,true,null,com.brandon3055.draconicevolution.common.blocks.DraconiumBlock,龙块
DraconicEvolution:invisibleMultiblock,3083,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.InvisibleMultiblock,能量核心(隐藏)
DraconicEvolution:energyPylon,3084,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.EnergyPylon,能量塔
DraconicEvolution:placedItem,3085,true,null,com.brandon3055.draconicevolution.common.blocks.PlacedItem,tile.draconicevolution:placedItem.name
DraconicEvolution:safetyFlame,3086,true,null,com.brandon3055.draconicevolution.common.blocks.SafetyFlame,tile.draconicevolution:safetyFlame.name
DraconicEvolution:cKeyStone,3087,true,null,com.brandon3055.draconicevolution.common.blocks.CKeyStone,创造锁
DraconicEvolution:dissEnchanter,3088,true,null,com.brandon3055.draconicevolution.common.blocks.machine.DissEnchanter,祛魔台
DraconicEvolution:teleporterStand,3089,true,null,com.brandon3055.draconicevolution.common.blocks.TeleporterStand,错位宝石底座
DraconicEvolution:draconiumChest,3090,true,null,com.brandon3055.draconicevolution.common.blocks.DraconiumChest,龙箱
DraconicEvolution:draconicBlock,3091,true,null,com.brandon3055.draconicevolution.common.blocks.DraconicBlock,觉醒龙块
DraconicEvolution:energyCrystal,3092,true,null,com.brandon3055.draconicevolution.common.blocks.machine.EnergyCrystal,能量中继器
DraconicEvolution:infusedObsidian,3093,true,null,com.brandon3055.draconicevolution.common.blocks.InfusedObsidian,注入龙力的黑曜石
DraconicEvolution:dislocatorReceptacle,3094,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.DislocatorReceptacle,错位容器
DraconicEvolution:portal,3095,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.Portal,门
DraconicEvolution:reactorCore,3096,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorCore,反应堆核心
DraconicEvolution:flowGate,3097,true,null,com.brandon3055.draconicevolution.common.blocks.machine.FlowGate,能量阀门
DraconicEvolution:reactorStabilizer,3098,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorStabilizer,反应堆稳定器
DraconicEvolution:reactorEnergyInjector,3099,true,null,com.brandon3055.draconicevolution.common.blocks.multiblock.ReactorEnergyInjector,反应堆能量喷射器
DraconicEvolution:chaosCrystal,3100,true,null,com.brandon3055.draconicevolution.common.blocks.ChaosCrystal,混沌晶体
DraconicEvolution:upgradeModifier,3101,true,null,com.brandon3055.draconicevolution.common.blocks.machine.UpgradeModifier,升级调整器
DraconicEvolution:longRangeDislocator,3102,true,null,com.brandon3055.draconicevolution.common.blocks.machine.LongRangeDislocator,长距离错位宝石
DraconicEvolution:chaosShardAtmos,3103,true,null,com.brandon3055.draconicevolution.common.blocks.ChaosShardAtmos,tile.draconicevolution:chaosShardAtmos.name
EnderZoo:blockConfusingCharge,3104,true,null,crazypants.enderzoo.charge.BlockConfusingCharge,混乱炸药
EnderZoo:blockEnderCharge,3105,true,null,crazypants.enderzoo.charge.BlockEnderCharge,末影炸药
EnderZoo:blockConcussionCharge,3106,true,null,crazypants.enderzoo.charge.BlockConcussionCharge,震荡炸药
ForgeRelocation:relocation.blockmovingrow,3107,true,null,mrtjp.relocation.BlockMovingRow,tile.relocation.blockmovingrow|0.name
MCFrames:mcframes.motor,3108,true,null,mrtjp.mcframes.BlockMotor,Debug框架电机
MCFrames:mcframes.frame,3109,true,null,mrtjp.mcframes.BlockFrame,框架
gadomancy:BlockStickyJar,3110,true,null,makeo.gadomancy.common.blocks.BlockStickyJar,粘性罐子
gadomancy:BlockArcaneDropper,3111,true,null,makeo.gadomancy.common.blocks.BlockArcaneDropper,奥术投掷器
gadomancy:BlockInfusionClaw,3112,true,null,makeo.gadomancy.common.blocks.BlockInfusionClaw,注魔爪
gadomancy:BlockRemoteJar,3113,true,null,makeo.gadomancy.common.blocks.BlockRemoteJar,镜像罐子
gadomancy:BlockExtendedNodeJar,3114,true,null,makeo.gadomancy.common.blocks.BlockExtendedNodeJar,缸中节点
gadomancy:BlockNodeManipulator,3115,true,null,makeo.gadomancy.common.blocks.BlockNodeManipulator,tile.BlockNodeManipulator.0.name
gadomancy:BlockStoneMachine,3116,true,null,makeo.gadomancy.common.blocks.BlockStoneMachine,随机化核心
gadomancy:BlockAdditionalEldritchPortal,3117,true,null,makeo.gadomancy.common.blocks.BlockAdditionalEldritchPortal,邪术传送门
gadomancy:BlockAuraPylon,3118,true,null,makeo.gadomancy.common.blocks.BlockAuraPylon,魔灵法柱
gadomancy:BlockKnowledgeBook,3119,true,null,makeo.gadomancy.common.blocks.BlockKnowledgeBook,知识之书
gadomancy:BlockEssentiaCompressor,3120,true,null,makeo.gadomancy.common.blocks.BlockEssentiaCompressor,源质冷凝器
GalaxySpace:machineframes,3121,true,null,galaxyspace.core.block.BlockMachineFrames,改良的机械框架
GalaxySpace:geothermalgenerator,3122,true,null,galaxyspace.core.block.machine.BlockGeothermalGenerator,岩浆发电机
GalaxySpace:fuelgenerator,3123,true,null,galaxyspace.core.block.machine.BlockFuelGenerator,燃油发电机
GalaxySpace:solarwindpanel,3124,true,null,galaxyspace.core.block.machine.BlockSolarWindPanel,太阳风发电机
GalaxySpace:assemblymachine,3125,true,null,galaxyspace.core.block.machine.BlockAssemblyMachine,熔合机
GalaxySpace:convertersurface,3126,true,null,galaxyspace.core.block.machine.BlockConverterSurface,草方块制造机
GalaxySpace:storagemoduleT3,3127,true,null,galaxyspace.core.block.machine.BlockStorageModuleT3,改良的储能簇
GalaxySpace:oxstoragemoduleT2,3128,true,null,galaxyspace.core.block.machine.BlockOxStorageModuleT2,改良的储氧模块
GalaxySpace:solarPanel,3129,true,null,galaxyspace.core.block.machine.BlockSolarPanel,混合太阳能板
GalaxySpace:metalsblock,3130,true,null,galaxyspace.core.block.BlockMetals,装饰铅块
GalaxySpace:futureglass,3131,true,null,galaxyspace.core.block.BlockFutureGlass,未来玻璃
GalaxySpace:futureglasses,3132,true,null,galaxyspace.core.block.BlockFutureGlasses,黑色未来玻璃
GalaxySpace:dysonswarmparts,3133,true,null,galaxyspace.core.block.BlockDysonSwarmPart,戴森球能量接收基座机械方块
GalaxySpace:mercuryblocks,3134,true,null,galaxyspace.SolarSystem.planets.mercury.block.MercuryBlocks,水星地表岩石
GalaxySpace:venusblocks,3135,true,null,galaxyspace.SolarSystem.planets.venus.block.VenusBlocks,金星地表岩石
GalaxySpace:leadore,3136,true,null,galaxyspace.core.block.BlockLeadOre,铅矿石
GalaxySpace:ceresblocks,3137,true,null,galaxyspace.SolarSystem.planets.ceres.blocks.CeresBlocks,谷神星地表岩石
GalaxySpace:ceresglowstone,3138,true,null,galaxyspace.SolarSystem.planets.ceres.blocks.CeresBlockGlowStone,谷神星萤石
GalaxySpace:ceresTChestT4,3139,true,null,galaxyspace.core.block.chest.BlockT4TreasureChest,3阶宝箱
GalaxySpace:ceresweb,3140,true,null,galaxyspace.SolarSystem.planets.ceres.blocks.CeresBlockWeb,谷神星网
GalaxySpace:plutoblocks,3141,true,null,galaxyspace.SolarSystem.planets.pluto.block.PlutoBlocks,冥王星地表岩石
GalaxySpace:plutoglowstone,3142,true,null,galaxyspace.SolarSystem.planets.pluto.block.PlutoBlockGlowStone,冥王星萤石
GalaxySpace:plutoTChestT8,3143,true,null,galaxyspace.core.block.chest.BlockT8TreasureChest,7阶宝箱
GalaxySpace:haumeablocks,3144,true,null,galaxyspace.SolarSystem.planets.haumea.block.HaumeaBlocks,妊神星石头
GalaxySpace:makemakegrunt,3145,true,null,galaxyspace.SolarSystem.planets.makemake.block.MakemakeBlocks,鸟神星地表岩石
GalaxySpace:phobosblocks,3146,true,null,galaxyspace.SolarSystem.moons.phobos.block.PhobosBlocks,火卫一地表岩石
GalaxySpace:deimosblocks,3147,true,null,galaxyspace.SolarSystem.moons.deimos.block.DeimosBlocks,火卫二地表岩石
GalaxySpace:ioblocks,3148,true,null,galaxyspace.SolarSystem.moons.io.block.IOBlocks,木卫一地表岩石
GalaxySpace:ioglowstone,3149,true,null,galaxyspace.SolarSystem.moons.io.block.IOBlockGlowStone,木卫一萤石
GalaxySpace:ioTChestT5,3150,true,null,galaxyspace.core.block.chest.BlockT5TreasureChest,4阶宝箱
GalaxySpace:ioweb,3151,true,null,galaxyspace.SolarSystem.moons.io.block.IOBlockWeb,木卫一网
GalaxySpace:iodualstone,3152,true,null,galaxyspace.SolarSystem.moons.io.block.IOBlockDualStone,木卫一灰烬石
GalaxySpace:europagrunt,3153,true,null,galaxyspace.SolarSystem.moons.europa.block.EuropaBlocks,木卫二表面方块
GalaxySpace:europageyser,3154,true,null,galaxyspace.SolarSystem.moons.europa.block.EuropaBlockGeyzer,木卫二间歇泉
GalaxySpace:europaunderwatergeyser,3155,true,null,galaxyspace.SolarSystem.moons.europa.block.EuropaBlockUnderwaterGeyser,木卫二水下喷泉
GalaxySpace:ganymedeblocks,3156,true,null,galaxyspace.SolarSystem.moons.ganymede.block.GanymedeBlocks,木卫三地表岩石
GalaxySpace:callistoblocks,3157,true,null,galaxyspace.SolarSystem.moons.callisto.block.CallistoBlocks,木卫四地表岩石
GalaxySpace:enceladusblocks,3158,true,null,galaxyspace.SolarSystem.moons.enceladus.block.EnceladusBlocks,土卫二雪
GalaxySpace:enceladuscrystal,3159,true,null,galaxyspace.SolarSystem.moons.enceladus.block.EnceladusBlockCrystal,未知水晶
GalaxySpace:enceladusglowstone,3160,true,null,galaxyspace.SolarSystem.moons.enceladus.block.EnceladusBlockGlowStone,土卫二萤石
GalaxySpace:enceladusTChestT6,3161,true,null,galaxyspace.core.block.chest.BlockT6TreasureChest,5阶宝箱
GalaxySpace:titanblocks,3162,true,null,galaxyspace.SolarSystem.moons.titan.block.TitanBlocks,土卫六地表岩石
GalaxySpace:mirandablocks,3163,true,null,galaxyspace.SolarSystem.moons.miranda.block.MirandaBlocks,天卫五地表岩石
GalaxySpace:oberonblocks,3164,true,null,galaxyspace.SolarSystem.moons.oberon.block.OberonBlocks,天卫四地表岩石
GalaxySpace:proteusblocks,3165,true,null,galaxyspace.SolarSystem.moons.proteus.block.ProteusBlocks,海卫八地表岩石
GalaxySpace:proteusglowstone,3166,true,null,galaxyspace.SolarSystem.moons.proteus.block.ProteusBlockGlowStone,海卫八萤石
GalaxySpace:proteusTChestT7,3167,true,null,galaxyspace.core.block.chest.BlockT7TreasureChest,6阶宝箱
GalaxySpace:tritonblocks,3168,true,null,galaxyspace.SolarSystem.moons.triton.block.TritonBlocks,海卫一地表岩石
GalaxySpace:liquidmethane,3169,true,null,galaxyspace.core.block.BlockMethane,土卫六液态甲烷
GalaxySpace:biofuel,3170,true,null,galaxyspace.core.block.BlockBioFuel,生物燃料
GalaxySpace:acentauribbgrunt,3171,true,null,galaxyspace.ACentauriSystem.planets.aCentauriBb.block.ACentauriBbBlockGrunt,半人马Bb地表岩石
GalaxySpace:acentauribbsubgrunt,3172,true,null,galaxyspace.ACentauriSystem.planets.aCentauriBb.block.ACentauriBbBlockSubGrunt,半人马Bb地底岩石
GalaxySpace:barnardaCgrass,3173,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockGrass,巴纳德C草方块
GalaxySpace:barnardaCdirt,3174,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockDirt,巴纳德C泥土
GalaxySpace:barnardaCdandelions,3175,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockDandelions,巴纳德C蒲公英
GalaxySpace:barnardaCdandelion3,3176,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockDandelion3,巴纳德C蒲公英
GalaxySpace:barnardaCreed,3177,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockReed,巴纳德C蒲公英
GalaxySpace:barnardaCsapling,3178,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockSapling,巴纳德C树苗
GalaxySpace:barnardaClog,3179,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockLog,巴纳德C树木
GalaxySpace:barnardaCplanks,3180,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockPlanks,巴纳德C树木木板
GalaxySpace:barnardaCleaves,3181,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockLeaves,巴纳德C树叶
GalaxySpace:barnardaCcrystal,3182,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockCrystal,彩虹水晶
GalaxySpace:barnardaEgrunt,3183,true,null,galaxyspace.BarnardsSystem.planets.barnardaE.block.BarnardaEBlockGrunt,巴纳德E地表岩石
GalaxySpace:barnardaEsubgrunt,3184,true,null,galaxyspace.BarnardsSystem.planets.barnardaE.block.BarnardaEBlockSubGrunt,巴纳德E地底岩石
GalaxySpace:barnardaEoreiron,3185,true,null,galaxyspace.BarnardsSystem.planets.barnardaE.block.BarnardaEBlockOreIron,巴纳德E铁矿石
GalaxySpace:barnardaEoregold,3186,true,null,galaxyspace.BarnardsSystem.planets.barnardaE.block.BarnardaEBlockOreGold,巴纳德E金矿石
GalaxySpace:barnardaFgrunt,3187,true,null,galaxyspace.BarnardsSystem.planets.barnardaF.block.BarnardaFBlockGrunt,巴纳德F地表岩石
GalaxySpace:barnardaFsubgrunt,3188,true,null,galaxyspace.BarnardsSystem.planets.barnardaF.block.BarnardaFBlockSubGrunt,巴纳德F地底岩石
GalaxySpace:unknowwater,3189,true,null,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockUnknowWater,不明液体
GalaxySpace:vegabgrunt,3190,true,null,galaxyspace.VegaSystem.planets.vegaB.block.VegaBBlockGrunt,织女一B地表岩石
GalaxySpace:vegabsubgrunt,3191,true,null,galaxyspace.VegaSystem.planets.vegaB.block.VegaBBlockSubGrunt,织女一B地底岩石
GalaxySpace:tcetieblocks,3192,true,null,galaxyspace.TCetiSystem.planets.tcetiE.block.TCetiEBlocks,鲸鱼座T星E地表岩石
GalaxySpace:tcetiedandelions,3193,true,null,galaxyspace.TCetiSystem.planets.tcetiE.block.TCetiEBlockDandelions,鲸鱼座T星E藻类
GraviSuite:BlockRelocatorPortal,3194,true,null,gravisuite.BlockRelocatorPortal,重新定位入口.name
ToxicEverglades:fluidSludge,3195,true,null,gtPlusPlus.core.block.base.BlockBaseFluid,不流动的废水
ToxicEverglades:dimensionDarkWorld_portal,3196,true,null,gtPlusPlus.everglades.block.BlockEvergladesPortal,未来的掠影
ToxicEverglades:blockDarkWorldGround,3197,true,null,gtPlusPlus.everglades.block.BlockDarkWorldGround,不稳定的土壤
ToxicEverglades:blockDarkWorldGround2,3198,true,null,gtPlusPlus.everglades.block.BlockDarkWorldPollutedDirt,污染的土壤
ToxicEverglades:blockDarkWorldPortalFrame,3199,true,null,gtPlusPlus.everglades.block.BlockDarkWorldPortalFrame,遏制框架
TaintedMagic:BlockShadowOre,3200,true,null,taintedmagic.common.blocks.BlockShadowOre,暗影矿石
TaintedMagic:BlockWarpwoodLog,3201,true,null,taintedmagic.common.blocks.BlockWarpwoodLog,扭曲之木
TaintedMagic:BlockShadowmetal,3202,true,null,taintedmagic.common.blocks.BlockShadowmetal,暗影方块
TaintedMagic:BlockWarpwoodPlanks,3203,true,null,taintedmagic.common.blocks.BlockWarpwoodPlanks,扭曲木板
TaintedMagic:BlockWarpwoodLeaves,3204,true,null,taintedmagic.common.blocks.BlockWarpwoodLeaves,扭曲树叶
TaintedMagic:BlockWarpwoodSapling,3205,true,null,taintedmagic.common.blocks.BlockWarpwoodSapling,扭曲树苗
ThaumicExploration:trashJar,3206,true,null,flaxbeard.thaumicexploration.block.BlockTrashJar,泯灭之罐
ThaumicExploration:boundChest,3207,true,null,flaxbeard.thaumicexploration.block.BlockBoundChest,绑定箱子
ThaumicExploration:floatCandle,3208,true,null,flaxbeard.thaumicexploration.block.BlockFloatyCandle,白色浮烛
ThaumicExploration:meltyIce,3209,true,null,flaxbeard.thaumicexploration.block.BlockBootsIce,冰
ThaumicExploration:boundJar,3210,true,null,flaxbeard.thaumicexploration.block.BlockBoundJar,绑定罐子
ThaumicExploration:thinkTankJar,3211,true,null,flaxbeard.thaumicexploration.block.BlockThinkTank,冥想之缸
ThaumicExploration:everfullUrn,3212,true,null,flaxbeard.thaumicexploration.block.BlockEverfullUrn,无尽之壶
ThaumicExploration:everburnUrn,3213,true,null,flaxbeard.thaumicexploration.block.BlockEverburnUrn,炼狱之壶
ThaumicExploration:soulBrazier,3214,true,null,flaxbeard.thaumicexploration.block.BlockSoulBrazier,灵魂火盆
ThaumicExploration:crucibleSouls,3215,true,null,flaxbeard.thaumicexploration.block.BlockCrucibleSouls,灵魂坩埚
ThaumicExploration:replicator,3216,true,null,flaxbeard.thaumicexploration.block.BlockReplicator,神秘复制器
hydroenergy:tile.water0,3217,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water0.name
hydroenergy:tile.water1,3218,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water1.name
hydroenergy:tile.water2,3219,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water2.name
hydroenergy:tile.water3,3220,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water3.name
hydroenergy:tile.water4,3221,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water4.name
hydroenergy:tile.water5,3222,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water5.name
hydroenergy:tile.water6,3223,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water6.name
hydroenergy:tile.water7,3224,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water7.name
hydroenergy:tile.water8,3225,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water8.name
hydroenergy:tile.water9,3226,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water9.name
hydroenergy:tile.water10,3227,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water10.name
hydroenergy:tile.water11,3228,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water11.name
hydroenergy:tile.water12,3229,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water12.name
hydroenergy:tile.water13,3230,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water13.name
hydroenergy:tile.water14,3231,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water14.name
hydroenergy:tile.water15,3232,true,null,com.sinthoras.hydroenergy.blocks.HEWaterStill,tile.water15.name
irontank:ironTank,3233,true,null,com.indemnity83.irontank.block.BlockExtendedTank,铁储罐
irontank:goldTank,3234,true,null,com.indemnity83.irontank.block.BlockExtendedTank,金储罐
irontank:diamondTank,3235,true,null,com.indemnity83.irontank.block.BlockExtendedTank,钻石储罐
irontank:obsidianTank,3236,true,null,com.indemnity83.irontank.block.BlockExtendedTank,黑曜石储罐
irontank:emeraldTank,3237,true,null,com.indemnity83.irontank.block.BlockExtendedTank,铝储罐
irontank:copperTank,3238,true,null,com.indemnity83.irontank.block.BlockExtendedTank,铜储罐
irontank:silverTank,3239,true,null,com.indemnity83.irontank.block.BlockExtendedTank,钢储罐
irontank:stainlesssteelTank,3240,true,null,com.indemnity83.irontank.block.BlockExtendedTank,不锈钢储罐
irontank:titaniumTank,3241,true,null,com.indemnity83.irontank.block.BlockExtendedTank,钛储罐
irontank:tungstensteelTank,3242,true,null,com.indemnity83.irontank.block.BlockExtendedTank,钨钢储罐
JABBA:barrel,3243,true,null,mcp.mobius.betterbarrels.common.blocks.BlockBarrel,更好的桶
kekztech:kekztech_yszceramicelectrolyteunit_block,3244,true,null,common.blocks.Block_YSZUnit,钇锆陶瓷电解质单元
kekztech:kekztech_gdcceramicelectrolyteunit_block,3245,true,null,common.blocks.Block_GDCUnit,钆铈陶瓷电解质单元
kekztech:kekztech_tfftstoragefield_block,3246,true,null,common.blocks.Block_TFFTStorageField,T.F.F.T机械方块
kekztech:kekztech_thaumiumreinforcedjar_block,3247,true,null,common.blocks.Block_ThaumiumReinforcedJar,神秘源质罐子
kekztech:kekztech_ichorjar_block,3248,true,null,common.blocks.Block_IchorJar,灵液源质罐子
