Name,ID,Has Block,Mod,Class,Display Name
miscutils:itemPlateDoubleTeflon,9692,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble,双重特氟龙板
miscutils:item.BasicGenericChemItem,9693,false,miscutils,gtPlusPlus.core.item.chemistry.general.ItemGenericChemBase,红色金属催化剂
miscutils:item.T3RecipeSelector,9694,false,miscutils,gtPlusPlus.core.item.circuit.GTPP_IntegratedCircuit_Item,突破编程电路
miscutils:nitrobenzene,9695,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,硝基苯单元
miscutils:aniline,9696,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,苯胺单元
miscutils:boricacid,9697,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,硼酸单元
miscutils:polyurethane,9698,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,聚氨酯单元
miscutils:cyclohexane,9699,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,环己烷单元
miscutils:cyclohexanone,9700,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,环己酮单元
miscutils:cadaverine,9701,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,尸胺单元
miscutils:putrescine,9702,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,腐胺单元
miscutils:2Ethylanthraquinone,9703,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,2-乙基蒽醌单元
miscutils:2Ethylanthrahydroquinone,9704,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,2-乙基蒽氢醌单元
miscutils:HydrogenPeroxide,9705,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,过氧化氢单元
miscutils:LithiumPeroxide,9706,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,过氧化锂单元
miscutils:CarbonDisulfide,9707,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,二硫化碳单元
miscutils:milledSphalerite,9708,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨闪锌矿
miscutils:milledChalcopyrite,9709,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨黄铜矿
miscutils:milledNickel,9710,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨镍矿
miscutils:milledPlatinum,9711,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨铂矿
miscutils:milledPentlandite,9712,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨镍黄铁矿
miscutils:milledRedstone,9713,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨红石矿
miscutils:milledSpessartine,9714,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨锰铝榴石
miscutils:milledGrossular,9715,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨钙铝榴石
miscutils:milledAlmandine,9716,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨铁铝榴石
miscutils:milledPyrope,9717,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨镁铝榴石
miscutils:milledMonazite,9718,false,miscutils,gtPlusPlus.core.item.base.ore.BaseItemMilledOre,研磨独居石
miscutils:FrothZincflotation,9719,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,闪锌泡沫单元
miscutils:FrothCopperflotation,9720,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,黄铜泡沫单元
miscutils:FrothNickelflotation,9721,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,镍泡沫单元
miscutils:FrothPlatinumflotation,9722,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,铂泡沫单元
miscutils:FrothPentlanditeflotation,9723,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,镍黄铁泡沫单元
miscutils:FrothRedstoneflotation,9724,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,红石泡沫单元
miscutils:FrothSpessartineflotation,9725,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,锰铝榴石泡沫单元
miscutils:FrothGrossularflotation,9726,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,钙铝榴石泡沫单元
miscutils:FrothAlmandineflotation,9727,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,铁铝榴石泡沫单元
miscutils:FrothPyropeflotation,9728,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,镁铝榴石泡沫单元
miscutils:FrothMonaziteflotation,9729,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,独居石泡沫单元
miscutils:pineoil,9730,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,松油单元
miscutils:personalCloakingDevice-0.0,9731,false,miscutils,gtPlusPlus.core.item.general.ItemCloakingDevice,个人隐形装置
miscutils:personalHealingDevice,9732,false,miscutils,gtPlusPlus.core.item.general.ItemHealingDevice,个人纳米治疗加速器
miscutils:GTPP.bauble.fireprotection.0.name,9733,false,miscutils,gtPlusPlus.core.item.bauble.FireProtectionBauble,超级披萨手套
miscutils:GTPP.BattPack.01.name,9734,false,miscutils,gtPlusPlus.core.item.bauble.BatteryPackBaseBauble,充电工具包[LV]
miscutils:GTPP.BattPack.02.name,9735,false,miscutils,gtPlusPlus.core.item.bauble.BatteryPackBaseBauble,充电工具包[MV]
miscutils:GTPP.BattPack.03.name,9736,false,miscutils,gtPlusPlus.core.item.bauble.BatteryPackBaseBauble,充电工具包[HV]
miscutils:GTPP.BattPack.04.name,9737,false,miscutils,gtPlusPlus.core.item.bauble.BatteryPackBaseBauble,充电工具包[EV]
miscutils:GTPP.BattPack.05.name,9738,false,miscutils,gtPlusPlus.core.item.bauble.BatteryPackBaseBauble,充电工具包[IV]
miscutils:GTPP.BattPack.06.name,9739,false,miscutils,gtPlusPlus.core.item.bauble.BatteryPackBaseBauble,充电工具包[LuV]
miscutils:GTPP.BattPack.07.name,9740,false,miscutils,gtPlusPlus.core.item.bauble.BatteryPackBaseBauble,充电工具包[ZPM]
miscutils:GTPP.BattPack.08.name,9741,false,miscutils,gtPlusPlus.core.item.bauble.BatteryPackBaseBauble,充电工具包[UV]
miscutils:GTPP.BattPack.09.name,9742,false,miscutils,gtPlusPlus.core.item.bauble.BatteryPackBaseBauble,充电工具包[MAX]
miscutils:item.itemBufferCore1,9743,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [ULV]
miscutils:item.itemBufferCore2,9744,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [LV]
miscutils:item.itemBufferCore3,9745,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [MV]
miscutils:item.itemBufferCore4,9746,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [HV]
miscutils:item.itemBufferCore5,9747,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [EV]
miscutils:item.itemBufferCore6,9748,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [IV]
miscutils:item.itemBufferCore7,9749,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [LuV]
miscutils:item.itemBufferCore8,9750,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [ZPM]
miscutils:item.itemBufferCore9,9751,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [UV]
miscutils:item.itemBufferCore10,9752,false,miscutils,gtPlusPlus.core.item.general.BufferCore,能量核心 [MAX]
miscutils:bookGT,9753,false,miscutils,gtPlusPlus.core.item.general.books.ItemBaseBook,地热锅炉手册
miscutils:cryotheum,9754,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,极寒之凛冰单元
miscutils:pyrotheum,9755,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,烈焰之炽焱单元
miscutils:bucket,9756,false,miscutils,cofh.core.item.ItemBucket,无效物品(请销毁之)
miscutils:material,9757,false,miscutils,cofh.core.item.ItemBase,无效物品(请销毁之)
miscutils:frameUseless,9758,false,miscutils,gtPlusPlus.xmod.forestry.bees.items.MB_ItemFrame,无用框架
miscutils:frameAccelerated,9759,false,miscutils,gtPlusPlus.xmod.forestry.bees.items.MB_ItemFrame,加速框架
miscutils:frameMutagenic,9760,false,miscutils,gtPlusPlus.xmod.forestry.bees.items.MB_ItemFrame,诱变框架
miscutils:frameBusy,9761,false,miscutils,gtPlusPlus.xmod.forestry.bees.items.MB_ItemFrame,工作框架
miscutils:frameDecaying,9762,false,miscutils,gtPlusPlus.xmod.forestry.bees.items.MB_ItemFrame,腐烂框架
miscutils:frameSlowing,9763,false,miscutils,gtPlusPlus.xmod.forestry.bees.items.MB_ItemFrame,减速框架
miscutils:frameStabilizing,9764,false,miscutils,gtPlusPlus.xmod.forestry.bees.items.MB_ItemFrame,稳定框架
miscutils:frameArborists,9765,false,miscutils,gtPlusPlus.xmod.forestry.bees.items.MB_ItemFrame,树艺框架
miscutils:itemEnergeticRotorBlade,9766,false,miscutils,gtPlusPlus.core.item.base.CoreItem,充能合金扇叶
miscutils:itemTungstenSteelRotorBlade,9767,false,miscutils,gtPlusPlus.core.item.base.CoreItem,钨钢扇叶
miscutils:itemVibrantRotorBlade,9768,false,miscutils,gtPlusPlus.core.item.base.CoreItem,脉冲合金扇叶
miscutils:itemIridiumRotorBlade,9769,false,miscutils,gtPlusPlus.core.item.base.CoreItem,铱扇叶
miscutils:itemEnergeticShaft,9770,false,miscutils,gtPlusPlus.core.item.base.CoreItem,充能合金轴
miscutils:itemTungstenSteelShaft,9771,false,miscutils,gtPlusPlus.core.item.base.CoreItem,钨钢轴
miscutils:itemVibrantShaft,9772,false,miscutils,gtPlusPlus.core.item.base.CoreItem,脉冲合金轴
miscutils:itemIridiumShaft,9773,false,miscutils,gtPlusPlus.core.item.base.CoreItem,铱轴
miscutils:itemwoodrotor,9774,false,miscutils,gtPlusPlus.xmod.ic2.item.CustomKineticRotor,充能合金转子
miscutils:itemironrotor,9775,false,miscutils,gtPlusPlus.xmod.ic2.item.CustomKineticRotor,钨钢转子
miscutils:itemsteelrotor,9776,false,miscutils,gtPlusPlus.xmod.ic2.item.CustomKineticRotor,脉冲合金转子
miscutils:itemwcarbonrotor,9777,false,miscutils,gtPlusPlus.xmod.ic2.item.CustomKineticRotor,铱转子
miscutils:itemArmorHazmatHelmetEx,9778,false,miscutils,gtPlusPlus.core.item.wearable.hazmat.ItemArmorHazmatEx,高级防化头盔
miscutils:itemArmorHazmatChestplateEx,9779,false,miscutils,gtPlusPlus.core.item.wearable.hazmat.ItemArmorHazmatEx,高级防化服
miscutils:itemArmorHazmatLeggingsEx,9780,false,miscutils,gtPlusPlus.core.item.wearable.hazmat.ItemArmorHazmatEx,高级防化护腿
miscutils:itemArmorRubBootsEx,9781,false,miscutils,gtPlusPlus.core.item.wearable.hazmat.ItemArmorHazmatEx,高级防化靴子
miscutils:itemCoalCoke,9782,false,miscutils,gtPlusPlus.core.item.base.BaseItemBurnable,焦煤
miscutils:itemCactusCharcoal,9783,false,miscutils,gtPlusPlus.core.item.base.BaseItemBurnable,仙人掌炭
miscutils:itemSugarCharcoal,9784,false,miscutils,gtPlusPlus.core.item.base.BaseItemBurnable,糖炭
miscutils:itemCactusCoke,9785,false,miscutils,gtPlusPlus.core.item.base.BaseItemBurnable,仙人掌焦炭
miscutils:itemSugarCoke,9786,false,miscutils,gtPlusPlus.core.item.base.BaseItemBurnable,糖焦炭
miscutils:itemCustomMetaCover.miscutils.GtMachineCasings,9787,false,miscutils,gtPlusPlus.xmod.gregtech.common.items.covers.MetaItemCoverCasings,Ultra Low Voltage机器覆盖板
miscutils:propionicacid,9788,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,丙酸单元
miscutils:FermentationBase,9789,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,发酵基单元
miscutils:ureamix,9790,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,尿素混合物单元
miscutils:liquidresin,9791,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,液态树脂单元
miscutils:butanol,9792,false,miscutils,gtPlusPlus.core.item.base.BaseItemComponent,丁醇单元
betterbuilderswands:wandStone,9793,false,betterbuilderswands,portablejim.bbw.core.items.ItemRestrictedWandBasic,石质建筑之杖
betterbuilderswands:wandIron,9794,false,betterbuilderswands,portablejim.bbw.core.items.ItemRestrictedWandAdvanced,铁质建筑之杖
betterbuilderswands:wandUnbreakable,9795,false,betterbuilderswands,portablejim.bbw.core.items.ItemUnrestrictedWand,永恒建筑之杖
betterbuilderswands:wandDiamond,9796,false,betterbuilderswands,portablejim.bbw.core.items.ItemUnrestrictedWand,钻石建筑之杖
betterp2p:advanced_memory_card,9797,false,betterp2p,com.projecturanus.betterp2p.item.ItemAdvancedMemoryCard,高级内存卡
questbook:ItemQuestBook,9798,false,questbook,drethic.questbook.item.ItemQuestBook,任务书
BiblioCraft:item.StockroomCatalog,9799,false,BiblioCraft,jds.bibliocraft.items.ItemStockroomCatalog,仓库目录
BiblioCraft:item.PlumbLine,9800,false,BiblioCraft,jds.bibliocraft.items.ItemPlumbLine,铅垂线
BiblioCraft:item.FramingSaw,9801,false,BiblioCraft,jds.bibliocraft.items.ItemFramingSaw,镶框锯
BiblioCraft:item.FramingBoard,9802,false,BiblioCraft,jds.bibliocraft.items.ItemFramingBoard,镶框板
BiblioCraft:item.FramingSheet,9803,false,BiblioCraft,jds.bibliocraft.items.ItemFramingSheet,镶框片
BiblioCraft:item.TesterItem,9804,false,BiblioCraft,jds.bibliocraft.items.ItemNameTester,物品名检测器
BiblioCraft:item.AtlasBook,9805,false,BiblioCraft,jds.bibliocraft.items.ItemAtlas,地图册
BiblioCraft:item.AtlasPlate,9806,false,BiblioCraft,jds.bibliocraft.items.ItemAtlasPlate,地图板
BiblioCraft:item.DeathCompass,9807,false,BiblioCraft,jds.bibliocraft.items.ItemDeathCompass,永恒罗盘
BiblioCraft:item.PaintingCanvas,9808,false,BiblioCraft,jds.bibliocraft.items.ItemPaintingCanvas,画布
BiblioCraft:item.BigBook,9809,false,BiblioCraft,jds.bibliocraft.items.ItemBigBook,精致成书
BiblioCraft:item.RecipeBook,9810,false,BiblioCraft,jds.bibliocraft.items.ItemRecipeBook,空白合成手册
BiblioCraft:item.SlottedBook,9811,false,BiblioCraft,jds.bibliocraft.items.ItemSlottedBook,中空书
BiblioCraft:item.HandDrill,9812,false,BiblioCraft,jds.bibliocraft.items.ItemHandDrill,手摇钻
BiblioCraft:item.tapeMeasure,9813,false,BiblioCraft,jds.bibliocraft.items.TapeMeasure,卷尺
BiblioCraft:item.tape,9814,false,BiblioCraft,jds.bibliocraft.items.ItemTape,卷尺卷筒
BiblioCraft:item.BiblioChase,9815,false,BiblioCraft,jds.bibliocraft.items.ItemChase,拓印槽
BiblioCraft:item.PrintPlate,9816,false,BiblioCraft,jds.bibliocraft.items.ItemPlate,拓印片
BiblioCraft:item.EnchantedPlate,9817,false,BiblioCraft,jds.bibliocraft.items.ItemEnchantedPlate,附魔片
BiblioCraft:item.BiblioRedBook,9818,false,BiblioCraft,jds.bibliocraft.items.ItemRedstoneBook,红石之书:第一卷
BiblioCraft:item.BiblioGlasses,9819,false,BiblioCraft,jds.bibliocraft.items.ItemReadingGlasses,老花镜
BiblioCraft:item.BiblioDrill,9820,false,BiblioCraft,jds.bibliocraft.items.ItemDrill,机械螺丝刀
BiblioCraft:item.BiblioCreativeLock,9821,false,BiblioCraft,jds.bibliocraft.items.ItemLock,钥匙与锁
BiblioCraft:item.BiblioClipboard,9822,false,BiblioCraft,jds.bibliocraft.items.ItemClipboard,写字板
BiblioCraft:item.seatBack,9823,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack,橡木椅背
BiblioCraft:item.seatBack2,9824,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack2,橡木椅背
BiblioCraft:item.seatBack3,9825,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack3,橡木椅背
BiblioCraft:item.seatBack4,9826,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack4,橡木椅背
BiblioCraft:item.seatBack5,9827,false,BiblioCraft,jds.bibliocraft.items.ItemSeatBack5,橡木椅背
BiblioCraft:item.BiblioMapTool,9828,false,BiblioCraft,jds.bibliocraft.items.ItemMapTool,制图盘
BiblioCraft:item.BiblioWayPointCompass,9829,false,BiblioCraft,jds.bibliocraft.items.ItemWaypointCompass,路标盘
BiblioWoodsBoP:seatBack1,9830,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB1,天域树橡树座椅背
BiblioWoodsBoP:seatBack2,9831,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB2,天域树橡树座椅背
BiblioWoodsBoP:seatBack3,9832,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB3,天域树橡树座椅背
BiblioWoodsBoP:seatBack4,9833,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB4,天域树橡树座椅背
BiblioWoodsBoP:seatBack5,9834,false,BiblioWoodsBoP,jds.bibliowood.bopwood.items.ItemSeatBackB5,天域树橡树座椅背
BiblioWoodsForestry:seatBack1,9835,false,BiblioWoodsForestry,jds.bibliowood.forestrywood.items.ItemSeatBackF1,金合欢座椅背
BiblioWoodsForestry:seatBack2,9836,false,BiblioWoodsForestry,jds.bibliowood.forestrywood.items.ItemSeatBackF2,金合欢座椅背
BiblioWoodsForestry:seatBack3,9837,false,BiblioWoodsForestry,jds.bibliowood.forestrywood.items.ItemSeatBackF3,金合欢座椅背
BiblioWoodsForestry:seatBack4,9838,false,BiblioWoodsForestry,jds.bibliowood.forestrywood.items.ItemSeatBackF4,金合欢座椅背
BiblioWoodsForestry:seatBack5,9839,false,BiblioWoodsForestry,jds.bibliowood.forestrywood.items.ItemSeatBackF5,金合欢座椅背
BiblioWoodsNatura:seatBack1,9840,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN1,血树座椅背
BiblioWoodsNatura:seatBack2,9841,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN2,血树座椅背
BiblioWoodsNatura:seatBack3,9842,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN3,血树座椅背
BiblioWoodsNatura:seatBack4,9843,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN4,血树座椅背
BiblioWoodsNatura:seatBack5,9844,false,BiblioWoodsNatura,jds.bibliowood.naturawood.items.ItemSeatBackN5,血树座椅背
Botany:seed,9845,false,Botany,binnie.botany.flower.ItemSeed,未知
Botany:pollen,9846,false,Botany,binnie.botany.flower.ItemPollen,未知
Botany:database,9847,false,Botany,binnie.botany.genetics.ItemDictionary,园丁数据库
Botany:trowelWood,9848,false,Botany,binnie.botany.gardening.ItemTrowel,木质泥铲
Botany:trowelStone,9849,false,Botany,binnie.botany.gardening.ItemTrowel,石质泥铲
Botany:trowelIron,9850,false,Botany,binnie.botany.gardening.ItemTrowel,铁质泥铲
Botany:trowelDiamond,9851,false,Botany,binnie.botany.gardening.ItemTrowel,钻石泥铲
Botany:trowelGold,9852,false,Botany,binnie.botany.gardening.ItemTrowel,金质泥铲
Botany:insulatedTube,9853,false,Botany,binnie.botany.flower.ItemInsulatedTube,铜 恒温管
Botany:soilMeter,9854,false,Botany,binnie.botany.gardening.ItemSoilMeter,土壤检测计
Botany:misc,9855,false,Botany,binnie.core.item.ItemMisc,灰烬粉
Botany:itemFlower,9856,false,Botany,binnie.botany.flower.ItemFlower,未知
Botany:pigment,9857,false,Botany,binnie.botany.items.ItemPigment,颜料
Botany:clay,9858,false,Botany,binnie.botany.items.ItemClay,粘土
Genetics:serumArray,9859,false,Genetics,binnie.genetics.item.ItemSerumArray,空血清阵列
Genetics:misc,9860,false,Genetics,binnie.core.item.ItemMisc,硬化部件
Genetics:serum,9861,false,Genetics,binnie.genetics.item.ItemSerum,Unnamed
Genetics:sequence,9862,false,Genetics,binnie.genetics.item.ItemSequence,Unnamed
Genetics:database,9863,false,Genetics,binnie.genetics.item.ItemDatabase,基因数据库
Genetics:analyst,9864,false,Genetics,binnie.genetics.item.ItemAnalyst,品种分析仪
Genetics:registry,9865,false,Genetics,binnie.genetics.item.ItemRegistry,图鉴
Genetics:masterRegistry,9866,false,Genetics,binnie.genetics.item.ItemMasterRegistry,全图鉴
BloodArsenal:bound_bow,9867,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.BoundBow,约束之弓
BloodArsenal:blood_orange,9868,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodOrange,血橙
BloodArsenal:blood_infused_pickaxe_wood,9869,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedWoodPickaxe,注血木镐
BloodArsenal:blood_infused_axe_wood,9870,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedWoodAxe,注血木斧
BloodArsenal:blood_infused_shovel_wood,9871,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedWoodShovel,注血木铲
BloodArsenal:blood_infused_sword_wood,9872,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedWoodSword,注血木剑
BloodArsenal:amorphic_catalyst,9873,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,无序的催化剂
BloodArsenal:blood_infused_stick,9874,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,注血木棍
BloodArsenal:bound_sickle,9875,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.BoundSickle,约束镰刀
BloodArsenal:blood_infused_pickaxe_iron,9876,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedIronPickaxe,注血铁镐
BloodArsenal:blood_infused_axe_iron,9877,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedIronAxe,注血铁斧
BloodArsenal:blood_infused_shovel_iron,9878,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedIronShovel,注血铁铲
BloodArsenal:blood_infused_sword_iron,9879,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedIronSword,注血铁剑
BloodArsenal:blood_infused_iron,9880,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,注血铁锭
BloodArsenal:bound_shears,9881,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.BoundShears,约束剪刀
BloodArsenal:blood_diamond,9882,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,血之钻石
BloodArsenal:blood_infused_diamond_unactive,9883,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedDiamond,注血钻石(未激活)
BloodArsenal:blood_infused_diamond_active,9884,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedDiamond,注血钻石(激活)
BloodArsenal:blood_infused_diamond_bound,9885,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedDiamond,约束钻石
BloodArsenal:blood_infused_pickaxe_diamond,9886,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedDiamondPickaxe,注血钻石镐
BloodArsenal:blood_infused_axe_diamond,9887,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedDiamondAxe,注血钻石斧 [WIP]
BloodArsenal:blood_infused_shovel_diamond,9888,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedDiamondShovel,注血钻石铲
BloodArsenal:blood_infused_sword_diamond,9889,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.InfusedDiamondSword,注血钻石剑 [WIP]
BloodArsenal:heart,9890,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,心脏
BloodArsenal:soul_fragment,9891,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,灵魂碎片
BloodArsenal:bound_igniter,9892,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.BoundIgniter,约束打火石
BloodArsenal:soul_booster,9893,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemSoulBooster,增益灵魂之石
BloodArsenal:soul_nullifier,9894,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemSoulNullifier,减益灵魂之石
BloodArsenal:blood_cookie,9895,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodCookie,染血曲奇
BloodArsenal:orange_juice,9896,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,橙汁
BloodArsenal:juice_and_cookies,9897,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemJuiceAndCookies,橙汁和曲奇
BloodArsenal:item_blood_cake,9898,false,BloodArsenal,net.minecraft.item.ItemReed,血之蛋糕
BloodArsenal:vampire_cape,9899,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.VampireCostume,吸血鬼斗篷
BloodArsenal:vampire_greaves,9900,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.VampireCostume,吸血鬼护胫
BloodArsenal:vampire_boots,9901,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.VampireCostume,吸血鬼长靴
BloodArsenal:sigil_of_swimming,9902,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.SigilSwimming,水泳印记
BloodArsenal:sigil_of_ender,9903,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.SigilEnder,末影印记
BloodArsenal:blood_infused_glowstone_dust,9904,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,注血萤石粉
BloodArsenal:sigil_of_divinity,9905,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.SigilDivinity,神灵印记
BloodArsenal:wolf_hide,9906,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,狼皮
BloodArsenal:blood_money,9907,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodMoney,血之硬币 x1
BloodArsenal:blood_burned_string,9908,false,BloodArsenal,net.minecraft.item.ItemReed,血灼之线
BloodArsenal:glass_shard,9909,false,BloodArsenal,com.arc.bloodarsenal.common.items.ItemBloodArsenal,玻璃碎片
BloodArsenal:sigil_of_augmented_holding,9910,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.holding.SigilAugmentedHolding,增强集持印记
BloodArsenal:sigil_of_lightning,9911,false,BloodArsenal,com.arc.bloodarsenal.common.items.sigil.SigilLightning,闪电印记
BloodArsenal:glass_sacrificial_dagger,9912,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.GlassSacrificialDagger,玻璃牺牲匕首
BloodArsenal:glass_dagger_of_sacrifice,9913,false,BloodArsenal,com.arc.bloodarsenal.common.items.tool.GlassDaggerOfSacrifice,玻璃献祭刀
BloodArsenal:glass_helmet,9914,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.GlassArmor,玻璃头盔
BloodArsenal:glass_chestplate,9915,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.GlassArmor,玻璃胸甲
BloodArsenal:glass_leggings,9916,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.GlassArmor,玻璃护腿
BloodArsenal:glass_boots,9917,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.GlassArmor,玻璃靴子
BloodArsenal:transparent_orb,9918,false,BloodArsenal,com.arc.bloodarsenal.common.items.orb.TransparentOrb,透明气血宝珠
BloodArsenal:life_imbued_helmet,9919,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.LifeImbuedArmor,Unnamed
BloodArsenal:life_imbued_chestplate,9920,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.LifeImbuedArmor,Unnamed
BloodArsenal:life_imbued_leggings,9921,false,BloodArsenal,com.arc.bloodarsenal.common.items.armor.LifeImbuedArmor,Unnamed
